,Zimbabwe,source,target,value
23294,Saint Vincent and the Grenadines,Respiratory diseases,Chronic obstructive pulmonary disease,0.0
23295,Saint Vincent and the Grenadines,Respiratory diseases,Asthma,0.0
23296,Saint Vincent and the Grenadines,Respiratory diseases,Other respiratory diseases,0.0
23297,Saint Vincent and the Grenadines,Noncommunicable diseases,Digestive diseases,0.0
23299,Saint Vincent and the Grenadines,Digestive diseases,Peptic ulcer disease,0.0
23300,Saint Vincent and the Grenadines,Digestive diseases,Cirrhosis of the liver,0.0
23301,Saint Vincent and the Grenadines,Digestive diseases,Appendicitis,0.0
23302,Saint Vincent and the Grenadines,Digestive diseases,Gastritis and duodenitis,0.0
23303,Saint Vincent and the Grenadines,Digestive diseases,Paralytic ileus and intestinal obstruction,0.0
23304,Saint Vincent and the Grenadines,Digestive diseases,Inflammatory bowel disease,0.0
23305,Saint Vincent and the Grenadines,Digestive diseases,Gallbladder and biliary diseases,0.0
23306,Saint Vincent and the Grenadines,Digestive diseases,Pancreatitis,0.0
23307,Saint Vincent and the Grenadines,Digestive diseases,Other digestive diseases,0.0
23308,Saint Vincent and the Grenadines,Noncommunicable diseases,Genitourinary diseases,0.0
23310,Saint Vincent and the Grenadines,Genitourinary diseases,Kidney diseases,0.0
23311,Saint Vincent and the Grenadines,Genitourinary diseases,Benign prostatic hyperplasia,0.0
23312,Saint Vincent and the Grenadines,Genitourinary diseases,Urolithiasis,0.0
23313,Saint Vincent and the Grenadines,Genitourinary diseases,Other urinary diseases,0.0
23314,Saint Vincent and the Grenadines,Genitourinary diseases,Infertility,0.0
23315,Saint Vincent and the Grenadines,Genitourinary diseases,Gynecological diseases,0.0
23316,Saint Vincent and the Grenadines,Noncommunicable diseases,Skin diseases,0.0
23318,Saint Vincent and the Grenadines,Noncommunicable diseases,Musculoskeletal diseases,0.0
23320,Saint Vincent and the Grenadines,Musculoskeletal diseases,Rheumatoid arthritis,0.0
23321,Saint Vincent and the Grenadines,Musculoskeletal diseases,Osteoarthritis,0.0
23322,Saint Vincent and the Grenadines,Musculoskeletal diseases,Gout,0.0
23323,Saint Vincent and the Grenadines,Musculoskeletal diseases,Back and neck pain,0.0
23324,Saint Vincent and the Grenadines,Musculoskeletal diseases,Other musculoskeletal disorders,0.0
23325,Saint Vincent and the Grenadines,Noncommunicable diseases,Congenital anomalies,0.0
23327,Saint Vincent and the Grenadines,Congenital anomalies,Neural tube defects,0.0
23328,Saint Vincent and the Grenadines,Congenital anomalies,Cleft lip and cleft palate,0.0
23329,Saint Vincent and the Grenadines,Congenital anomalies,Down syndrome,0.0
23330,Saint Vincent and the Grenadines,Congenital anomalies,Congenital heart anomalies,0.0
23331,Saint Vincent and the Grenadines,Congenital anomalies,Other chromosomal anomalies,0.0
23332,Saint Vincent and the Grenadines,Congenital anomalies,Other congenital anomalies,0.0
23333,Saint Vincent and the Grenadines,Noncommunicable diseases,Oral conditions,0.0
23335,Saint Vincent and the Grenadines,Noncommunicable diseases,Sudden infant death syndrome,0.0
23338,Saint Vincent and the Grenadines,Injuries,Unintentional injuries,0.0
23340,Saint Vincent and the Grenadines,Unintentional injuries,Road injury,0.0
23341,Saint Vincent and the Grenadines,Unintentional injuries,Poisonings,0.0
23342,Saint Vincent and the Grenadines,Unintentional injuries,Falls,0.0
23343,Saint Vincent and the Grenadines,Unintentional injuries,"Fire, heat and hot substances",0.0
23344,Saint Vincent and the Grenadines,Unintentional injuries,Drowning,0.0
23345,Saint Vincent and the Grenadines,Unintentional injuries,Exposure to mechanical forces,0.0
23346,Saint Vincent and the Grenadines,Unintentional injuries,Natural disasters,0.0
23347,Saint Vincent and the Grenadines,Unintentional injuries,Other unintentional injuries,0.0
23348,Saint Vincent and the Grenadines,Injuries,Intentional injuries,0.0
23350,Saint Vincent and the Grenadines,Intentional injuries,Self-harm,0.0
23351,Saint Vincent and the Grenadines,Intentional injuries,Interpersonal violence,0.0
23352,Samoa,All Causes,"Communicable, maternal, perinatal and nutritional conditions",0.1
23353,Samoa,All Causes,Noncommunicable diseases,0.8
23354,Samoa,All Causes,Injuries,0.1
23357,Samoa,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,0.0
23359,Samoa,Infectious and parasitic diseases,Tuberculosis,0.0
23360,Samoa,Infectious and parasitic diseases,STDs excluding HIV,0.0
23361,Samoa,Infectious and parasitic diseases,HIV/AIDS,0.0
23362,Samoa,Infectious and parasitic diseases,Diarrhoeal diseases,0.0
23363,Samoa,Infectious and parasitic diseases,Childhood-cluster diseases,0.0
23364,Samoa,Infectious and parasitic diseases,Meningitis,0.0
23365,Samoa,Infectious and parasitic diseases,Encephalitis,0.0
23366,Samoa,Infectious and parasitic diseases,Hepatitis,0.0
23367,Samoa,Infectious and parasitic diseases,Parasitic and vector diseases,0.0
23368,Samoa,Infectious and parasitic diseases,Intestinal nematode infections,0.0
23369,Samoa,Infectious and parasitic diseases,Leprosy,0.0
23370,Samoa,Infectious and parasitic diseases,Other infectious diseases,0.0
23371,Samoa,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,0.1
23373,Samoa,Respiratory Infectious ,Lower respiratory infections,0.1
23374,Samoa,Respiratory Infectious ,Upper respiratory infections,0.0
23375,Samoa,Respiratory Infectious ,Otitis media,0.0
23376,Samoa,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.0
23378,Samoa,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,0.0
23380,Samoa,Neonatal conditions,Preterm birth complications,0.0
23381,Samoa,Neonatal conditions,Birth asphyxia and birth trauma,0.0
23382,Samoa,Neonatal conditions,Neonatal sepsis and infections,0.0
23383,Samoa,Neonatal conditions,Other neonatal conditions,0.0
23384,Samoa,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.0
23386,Samoa,Nutritional deficiencies,Protein-energy malnutrition,0.0
23387,Samoa,Nutritional deficiencies,Iodine deficiency,0.0
23388,Samoa,Nutritional deficiencies,Vitamin A deficiency,0.0
23389,Samoa,Nutritional deficiencies,Iron-deficiency anaemia,0.0
23390,Samoa,Nutritional deficiencies,Other nutritional deficiencies,0.0
23392,Samoa,Noncommunicable diseases,Malignant neoplasms,0.1
23394,Samoa,Malignant neoplasms,Mouth and oropharynx cancers,0.0
23395,Samoa,Malignant neoplasms,Oesophagus cancer,0.0
23396,Samoa,Malignant neoplasms,Stomach cancer,0.0
23397,Samoa,Malignant neoplasms,Colon and rectum cancers,0.0
23398,Samoa,Malignant neoplasms,Liver cancer,0.0
23399,Samoa,Malignant neoplasms,Pancreas cancer,0.0
23400,Samoa,Malignant neoplasms,"Trachea, bronchus, lung cancers",0.0
23401,Samoa,Malignant neoplasms,Melanoma and other skin cancers,0.0
23402,Samoa,Malignant neoplasms,Breast cancer,0.0
23403,Samoa,Malignant neoplasms,Cervix uteri cancer,0.0
23404,Samoa,Malignant neoplasms,Corpus uteri cancer,0.0
23405,Samoa,Malignant neoplasms,Ovary cancer,0.0
23406,Samoa,Malignant neoplasms,Prostate cancer,0.0
23407,Samoa,Malignant neoplasms,Testicular cancer,0.0
23408,Samoa,Malignant neoplasms,Kidney cancer,0.0
23409,Samoa,Malignant neoplasms,Bladder cancer,0.0
23410,Samoa,Malignant neoplasms,Brain and nervous system cancers,0.0
23411,Samoa,Malignant neoplasms,Gallbladder and biliary tract cancer,0.0
23412,Samoa,Malignant neoplasms,Larynx cancer,0.0
23413,Samoa,Malignant neoplasms,Thyroid cancer,0.0
23414,Samoa,Malignant neoplasms,Mesothelioma,0.0
23415,Samoa,Malignant neoplasms,"Lymphomas, multiple myeloma",0.0
23416,Samoa,Malignant neoplasms,Leukaemia,0.0
23417,Samoa,Malignant neoplasms,Other malignant neoplasms,0.0
23418,Samoa,Noncommunicable diseases,Other neoplasms,0.0
23420,Samoa,Noncommunicable diseases,Diabetes mellitus,0.1
23422,Samoa,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.0
23424,Samoa,"Endocrine, blood, immune disorders",Thalassaemias,0.0
23425,Samoa,"Endocrine, blood, immune disorders",Sickle cell disorders and trait,0.0
23426,Samoa,"Endocrine, blood, immune disorders",Other haemoglobinopathies and haemolytic anaemias,0.0
23427,Samoa,"Endocrine, blood, immune disorders","Other endocrine, blood and immune disorders",0.0
23428,Samoa,Noncommunicable diseases,Mental and substance use disorders,0.0
23430,Samoa,Mental and substance use disorders,Depressive disorders,0.0
23431,Samoa,Mental and substance use disorders,Bipolar disorder,0.0
23432,Samoa,Mental and substance use disorders,Schizophrenia,0.0
23433,Samoa,Mental and substance use disorders,Alcohol use disorders,0.0
23434,Samoa,Mental and substance use disorders,Drug use disorders,0.0
23435,Samoa,Mental and substance use disorders,Anxiety disorders,0.0
23436,Samoa,Mental and substance use disorders,Eating disorders,0.0
23437,Samoa,Mental and substance use disorders,Autism and Asperger syndrome,0.0
23438,Samoa,Mental and substance use disorders,Childhood behavioural disorders,0.0
23439,Samoa,Mental and substance use disorders,Idiopathic intellectual disability,0.0
23440,Samoa,Mental and substance use disorders,Other mental and behavioural disorders,0.0
23441,Samoa,Noncommunicable diseases,Neurological conditions,0.0
23443,Samoa,Neurological conditions,Alzheimer disease and other dementias,0.0
23444,Samoa,Neurological conditions,Parkinson disease,0.0
23445,Samoa,Neurological conditions,Epilepsy,0.0
23446,Samoa,Neurological conditions,Multiple sclerosis,0.0
23447,Samoa,Neurological conditions,Migraine,0.0
23448,Samoa,Neurological conditions,Non-migraine headache,0.0
23449,Samoa,Neurological conditions,Other neurological conditions,0.0
23450,Samoa,Noncommunicable diseases,Sense organ diseases,0.0
23452,Samoa,Noncommunicable diseases,Cardiovascular diseases,0.4
23454,Samoa,Cardiovascular diseases,Rheumatic heart disease,0.0
23455,Samoa,Cardiovascular diseases,Hypertensive heart disease,0.0
23456,Samoa,Cardiovascular diseases,Ischaemic heart disease,0.2
23457,Samoa,Cardiovascular diseases,Stroke,0.1
23458,Samoa,Cardiovascular diseases,"Cardiomyopathy, myocarditis, endocarditis",0.0
23459,Samoa,Cardiovascular diseases,Other circulatory diseases,0.0
23460,Samoa,Noncommunicable diseases,Respiratory diseases,0.1
23462,Samoa,Respiratory diseases,Chronic obstructive pulmonary disease,0.1
23463,Samoa,Respiratory diseases,Asthma,0.0
23464,Samoa,Respiratory diseases,Other respiratory diseases,0.0
23465,Samoa,Noncommunicable diseases,Digestive diseases,0.0
23467,Samoa,Digestive diseases,Peptic ulcer disease,0.0
23468,Samoa,Digestive diseases,Cirrhosis of the liver,0.0
23469,Samoa,Digestive diseases,Appendicitis,0.0
23470,Samoa,Digestive diseases,Gastritis and duodenitis,0.0
23471,Samoa,Digestive diseases,Paralytic ileus and intestinal obstruction,0.0
23472,Samoa,Digestive diseases,Inflammatory bowel disease,0.0
23473,Samoa,Digestive diseases,Gallbladder and biliary diseases,0.0
23474,Samoa,Digestive diseases,Pancreatitis,0.0
23475,Samoa,Digestive diseases,Other digestive diseases,0.0
23476,Samoa,Noncommunicable diseases,Genitourinary diseases,0.0
23478,Samoa,Genitourinary diseases,Kidney diseases,0.0
23479,Samoa,Genitourinary diseases,Benign prostatic hyperplasia,0.0
23480,Samoa,Genitourinary diseases,Urolithiasis,0.0
23481,Samoa,Genitourinary diseases,Other urinary diseases,0.0
23482,Samoa,Genitourinary diseases,Infertility,0.0
23483,Samoa,Genitourinary diseases,Gynecological diseases,0.0
23484,Samoa,Noncommunicable diseases,Skin diseases,0.0
23486,Samoa,Noncommunicable diseases,Musculoskeletal diseases,0.0
23488,Samoa,Musculoskeletal diseases,Rheumatoid arthritis,0.0
23489,Samoa,Musculoskeletal diseases,Osteoarthritis,0.0
23490,Samoa,Musculoskeletal diseases,Gout,0.0
23491,Samoa,Musculoskeletal diseases,Back and neck pain,0.0
23492,Samoa,Musculoskeletal diseases,Other musculoskeletal disorders,0.0
23493,Samoa,Noncommunicable diseases,Congenital anomalies,0.0
23495,Samoa,Congenital anomalies,Neural tube defects,0.0
23496,Samoa,Congenital anomalies,Cleft lip and cleft palate,0.0
23497,Samoa,Congenital anomalies,Down syndrome,0.0
23498,Samoa,Congenital anomalies,Congenital heart anomalies,0.0
23499,Samoa,Congenital anomalies,Other chromosomal anomalies,0.0
23500,Samoa,Congenital anomalies,Other congenital anomalies,0.0
23501,Samoa,Noncommunicable diseases,Oral conditions,0.0
23503,Samoa,Noncommunicable diseases,Sudden infant death syndrome,0.0
23506,Samoa,Injuries,Unintentional injuries,0.1
23508,Samoa,Unintentional injuries,Road injury,0.0
23509,Samoa,Unintentional injuries,Poisonings,0.0
23510,Samoa,Unintentional injuries,Falls,0.0
23511,Samoa,Unintentional injuries,"Fire, heat and hot substances",0.0
23512,Samoa,Unintentional injuries,Drowning,0.0
23513,Samoa,Unintentional injuries,Exposure to mechanical forces,0.0
23514,Samoa,Unintentional injuries,Natural disasters,0.0
23515,Samoa,Unintentional injuries,Other unintentional injuries,0.0
23516,Samoa,Injuries,Intentional injuries,0.0
23518,Samoa,Intentional injuries,Self-harm,0.0
23519,Samoa,Intentional injuries,Interpersonal violence,0.0
23520,Sao Tome and Principe,All Causes,"Communicable, maternal, perinatal and nutritional conditions",0.6
23521,Sao Tome and Principe,All Causes,Noncommunicable diseases,0.4
23522,Sao Tome and Principe,All Causes,Injuries,0.1
23525,Sao Tome and Principe,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,0.3
23527,Sao Tome and Principe,Infectious and parasitic diseases,Tuberculosis,0.0
23528,Sao Tome and Principe,Infectious and parasitic diseases,STDs excluding HIV,0.0
23529,Sao Tome and Principe,Infectious and parasitic diseases,HIV/AIDS,0.0
23530,Sao Tome and Principe,Infectious and parasitic diseases,Diarrhoeal diseases,0.1
23531,Sao Tome and Principe,Infectious and parasitic diseases,Childhood-cluster diseases,0.0
23532,Sao Tome and Principe,Infectious and parasitic diseases,Meningitis,0.0
23533,Sao Tome and Principe,Infectious and parasitic diseases,Encephalitis,0.0
23534,Sao Tome and Principe,Infectious and parasitic diseases,Hepatitis,0.0
23535,Sao Tome and Principe,Infectious and parasitic diseases,Parasitic and vector diseases,0.2
23536,Sao Tome and Principe,Infectious and parasitic diseases,Intestinal nematode infections,0.0
23537,Sao Tome and Principe,Infectious and parasitic diseases,Leprosy,0.0
23538,Sao Tome and Principe,Infectious and parasitic diseases,Other infectious diseases,0.0
23539,Sao Tome and Principe,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,0.2
23541,Sao Tome and Principe,Respiratory Infectious ,Lower respiratory infections,0.2
23542,Sao Tome and Principe,Respiratory Infectious ,Upper respiratory infections,0.0
23543,Sao Tome and Principe,Respiratory Infectious ,Otitis media,0.0
23544,Sao Tome and Principe,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.0
23546,Sao Tome and Principe,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,0.1
23548,Sao Tome and Principe,Neonatal conditions,Preterm birth complications,0.0
23549,Sao Tome and Principe,Neonatal conditions,Birth asphyxia and birth trauma,0.0
23550,Sao Tome and Principe,Neonatal conditions,Neonatal sepsis and infections,0.0
23551,Sao Tome and Principe,Neonatal conditions,Other neonatal conditions,0.0
23552,Sao Tome and Principe,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.0
23554,Sao Tome and Principe,Nutritional deficiencies,Protein-energy malnutrition,0.0
23555,Sao Tome and Principe,Nutritional deficiencies,Iodine deficiency,0.0
23556,Sao Tome and Principe,Nutritional deficiencies,Vitamin A deficiency,0.0
23557,Sao Tome and Principe,Nutritional deficiencies,Iron-deficiency anaemia,0.0
23558,Sao Tome and Principe,Nutritional deficiencies,Other nutritional deficiencies,0.0
23560,Sao Tome and Principe,Noncommunicable diseases,Malignant neoplasms,0.1
23562,Sao Tome and Principe,Malignant neoplasms,Mouth and oropharynx cancers,0.0
23563,Sao Tome and Principe,Malignant neoplasms,Oesophagus cancer,0.0
23564,Sao Tome and Principe,Malignant neoplasms,Stomach cancer,0.0
23565,Sao Tome and Principe,Malignant neoplasms,Colon and rectum cancers,0.0
23566,Sao Tome and Principe,Malignant neoplasms,Liver cancer,0.0
23567,Sao Tome and Principe,Malignant neoplasms,Pancreas cancer,0.0
23568,Sao Tome and Principe,Malignant neoplasms,"Trachea, bronchus, lung cancers",0.0
23569,Sao Tome and Principe,Malignant neoplasms,Melanoma and other skin cancers,0.0
23570,Sao Tome and Principe,Malignant neoplasms,Breast cancer,0.0
23571,Sao Tome and Principe,Malignant neoplasms,Cervix uteri cancer,0.0
23572,Sao Tome and Principe,Malignant neoplasms,Corpus uteri cancer,0.0
23573,Sao Tome and Principe,Malignant neoplasms,Ovary cancer,0.0
23574,Sao Tome and Principe,Malignant neoplasms,Prostate cancer,0.0
23575,Sao Tome and Principe,Malignant neoplasms,Testicular cancer,0.0
23576,Sao Tome and Principe,Malignant neoplasms,Kidney cancer,0.0
23577,Sao Tome and Principe,Malignant neoplasms,Bladder cancer,0.0
23578,Sao Tome and Principe,Malignant neoplasms,Brain and nervous system cancers,0.0
23579,Sao Tome and Principe,Malignant neoplasms,Gallbladder and biliary tract cancer,0.0
23580,Sao Tome and Principe,Malignant neoplasms,Larynx cancer,0.0
23581,Sao Tome and Principe,Malignant neoplasms,Thyroid cancer,0.0
23582,Sao Tome and Principe,Malignant neoplasms,Mesothelioma,0.0
23583,Sao Tome and Principe,Malignant neoplasms,"Lymphomas, multiple myeloma",0.0
23584,Sao Tome and Principe,Malignant neoplasms,Leukaemia,0.0
23585,Sao Tome and Principe,Malignant neoplasms,Other malignant neoplasms,0.0
23586,Sao Tome and Principe,Noncommunicable diseases,Other neoplasms,0.0
23588,Sao Tome and Principe,Noncommunicable diseases,Diabetes mellitus,0.0
23590,Sao Tome and Principe,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.0
23592,Sao Tome and Principe,"Endocrine, blood, immune disorders",Thalassaemias,0.0
23593,Sao Tome and Principe,"Endocrine, blood, immune disorders",Sickle cell disorders and trait,0.0
23594,Sao Tome and Principe,"Endocrine, blood, immune disorders",Other haemoglobinopathies and haemolytic anaemias,0.0
23595,Sao Tome and Principe,"Endocrine, blood, immune disorders","Other endocrine, blood and immune disorders",0.0
23596,Sao Tome and Principe,Noncommunicable diseases,Mental and substance use disorders,0.0
23598,Sao Tome and Principe,Mental and substance use disorders,Depressive disorders,0.0
23599,Sao Tome and Principe,Mental and substance use disorders,Bipolar disorder,0.0
23600,Sao Tome and Principe,Mental and substance use disorders,Schizophrenia,0.0
23601,Sao Tome and Principe,Mental and substance use disorders,Alcohol use disorders,0.0
23602,Sao Tome and Principe,Mental and substance use disorders,Drug use disorders,0.0
23603,Sao Tome and Principe,Mental and substance use disorders,Anxiety disorders,0.0
23604,Sao Tome and Principe,Mental and substance use disorders,Eating disorders,0.0
23605,Sao Tome and Principe,Mental and substance use disorders,Autism and Asperger syndrome,0.0
23606,Sao Tome and Principe,Mental and substance use disorders,Childhood behavioural disorders,0.0
23607,Sao Tome and Principe,Mental and substance use disorders,Idiopathic intellectual disability,0.0
23608,Sao Tome and Principe,Mental and substance use disorders,Other mental and behavioural disorders,0.0
23609,Sao Tome and Principe,Noncommunicable diseases,Neurological conditions,0.0
23611,Sao Tome and Principe,Neurological conditions,Alzheimer disease and other dementias,0.0
23612,Sao Tome and Principe,Neurological conditions,Parkinson disease,0.0
23613,Sao Tome and Principe,Neurological conditions,Epilepsy,0.0
23614,Sao Tome and Principe,Neurological conditions,Multiple sclerosis,0.0
23615,Sao Tome and Principe,Neurological conditions,Migraine,0.0
23616,Sao Tome and Principe,Neurological conditions,Non-migraine headache,0.0
23617,Sao Tome and Principe,Neurological conditions,Other neurological conditions,0.0
23618,Sao Tome and Principe,Noncommunicable diseases,Sense organ diseases,0.0
23620,Sao Tome and Principe,Noncommunicable diseases,Cardiovascular diseases,0.2
23622,Sao Tome and Principe,Cardiovascular diseases,Rheumatic heart disease,0.0
23623,Sao Tome and Principe,Cardiovascular diseases,Hypertensive heart disease,0.0
23624,Sao Tome and Principe,Cardiovascular diseases,Ischaemic heart disease,0.1
23625,Sao Tome and Principe,Cardiovascular diseases,Stroke,0.1
23626,Sao Tome and Principe,Cardiovascular diseases,"Cardiomyopathy, myocarditis, endocarditis",0.0
23627,Sao Tome and Principe,Cardiovascular diseases,Other circulatory diseases,0.0
23628,Sao Tome and Principe,Noncommunicable diseases,Respiratory diseases,0.1
23630,Sao Tome and Principe,Respiratory diseases,Chronic obstructive pulmonary disease,0.0
23631,Sao Tome and Principe,Respiratory diseases,Asthma,0.0
23632,Sao Tome and Principe,Respiratory diseases,Other respiratory diseases,0.0
23633,Sao Tome and Principe,Noncommunicable diseases,Digestive diseases,0.1
23635,Sao Tome and Principe,Digestive diseases,Peptic ulcer disease,0.0
23636,Sao Tome and Principe,Digestive diseases,Cirrhosis of the liver,0.0
23637,Sao Tome and Principe,Digestive diseases,Appendicitis,0.0
23638,Sao Tome and Principe,Digestive diseases,Gastritis and duodenitis,0.0
23639,Sao Tome and Principe,Digestive diseases,Paralytic ileus and intestinal obstruction,0.0
23640,Sao Tome and Principe,Digestive diseases,Inflammatory bowel disease,0.0
23641,Sao Tome and Principe,Digestive diseases,Gallbladder and biliary diseases,0.0
23642,Sao Tome and Principe,Digestive diseases,Pancreatitis,0.0
23643,Sao Tome and Principe,Digestive diseases,Other digestive diseases,0.0
23644,Sao Tome and Principe,Noncommunicable diseases,Genitourinary diseases,0.0
23646,Sao Tome and Principe,Genitourinary diseases,Kidney diseases,0.0
23647,Sao Tome and Principe,Genitourinary diseases,Benign prostatic hyperplasia,0.0
23648,Sao Tome and Principe,Genitourinary diseases,Urolithiasis,0.0
23649,Sao Tome and Principe,Genitourinary diseases,Other urinary diseases,0.0
23650,Sao Tome and Principe,Genitourinary diseases,Infertility,0.0
23651,Sao Tome and Principe,Genitourinary diseases,Gynecological diseases,0.0
23652,Sao Tome and Principe,Noncommunicable diseases,Skin diseases,0.0
23654,Sao Tome and Principe,Noncommunicable diseases,Musculoskeletal diseases,0.0
23656,Sao Tome and Principe,Musculoskeletal diseases,Rheumatoid arthritis,0.0
23657,Sao Tome and Principe,Musculoskeletal diseases,Osteoarthritis,0.0
23658,Sao Tome and Principe,Musculoskeletal diseases,Gout,0.0
23659,Sao Tome and Principe,Musculoskeletal diseases,Back and neck pain,0.0
23660,Sao Tome and Principe,Musculoskeletal diseases,Other musculoskeletal disorders,0.0
23661,Sao Tome and Principe,Noncommunicable diseases,Congenital anomalies,0.0
23663,Sao Tome and Principe,Congenital anomalies,Neural tube defects,0.0
23664,Sao Tome and Principe,Congenital anomalies,Cleft lip and cleft palate,0.0
23665,Sao Tome and Principe,Congenital anomalies,Down syndrome,0.0
23666,Sao Tome and Principe,Congenital anomalies,Congenital heart anomalies,0.0
23667,Sao Tome and Principe,Congenital anomalies,Other chromosomal anomalies,0.0
23668,Sao Tome and Principe,Congenital anomalies,Other congenital anomalies,0.0
23669,Sao Tome and Principe,Noncommunicable diseases,Oral conditions,0.0
23671,Sao Tome and Principe,Noncommunicable diseases,Sudden infant death syndrome,0.0
23674,Sao Tome and Principe,Injuries,Unintentional injuries,0.1
23676,Sao Tome and Principe,Unintentional injuries,Road injury,0.0
23677,Sao Tome and Principe,Unintentional injuries,Poisonings,0.0
23678,Sao Tome and Principe,Unintentional injuries,Falls,0.0
23679,Sao Tome and Principe,Unintentional injuries,"Fire, heat and hot substances",0.0
23680,Sao Tome and Principe,Unintentional injuries,Drowning,0.0
23681,Sao Tome and Principe,Unintentional injuries,Exposure to mechanical forces,0.0
23682,Sao Tome and Principe,Unintentional injuries,Natural disasters,0.0
23683,Sao Tome and Principe,Unintentional injuries,Other unintentional injuries,0.0
23684,Sao Tome and Principe,Injuries,Intentional injuries,0.0
23686,Sao Tome and Principe,Intentional injuries,Self-harm,0.0
23687,Sao Tome and Principe,Intentional injuries,Interpersonal violence,0.0
23688,Saudi Arabia,All Causes,"Communicable, maternal, perinatal and nutritional conditions",13.3
23689,Saudi Arabia,All Causes,Noncommunicable diseases,61.0
23690,Saudi Arabia,All Causes,Injuries,13.5
23693,Saudi Arabia,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,3.2
23695,Saudi Arabia,Infectious and parasitic diseases,Tuberculosis,1.0
23696,Saudi Arabia,Infectious and parasitic diseases,STDs excluding HIV,0.0
23697,Saudi Arabia,Infectious and parasitic diseases,HIV/AIDS,0.0
23698,Saudi Arabia,Infectious and parasitic diseases,Diarrhoeal diseases,0.9
23699,Saudi Arabia,Infectious and parasitic diseases,Childhood-cluster diseases,0.2
23700,Saudi Arabia,Infectious and parasitic diseases,Meningitis,0.4
23701,Saudi Arabia,Infectious and parasitic diseases,Encephalitis,0.2
23702,Saudi Arabia,Infectious and parasitic diseases,Hepatitis,0.1
23703,Saudi Arabia,Infectious and parasitic diseases,Parasitic and vector diseases,0.1
23704,Saudi Arabia,Infectious and parasitic diseases,Intestinal nematode infections,0.0
23705,Saudi Arabia,Infectious and parasitic diseases,Leprosy,0.0
23706,Saudi Arabia,Infectious and parasitic diseases,Other infectious diseases,0.2
23707,Saudi Arabia,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,4.4
23709,Saudi Arabia,Respiratory Infectious ,Lower respiratory infections,4.4
23710,Saudi Arabia,Respiratory Infectious ,Upper respiratory infections,0.0
23711,Saudi Arabia,Respiratory Infectious ,Otitis media,0.0
23712,Saudi Arabia,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.2
23714,Saudi Arabia,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,5.4
23716,Saudi Arabia,Neonatal conditions,Preterm birth complications,2.8
23717,Saudi Arabia,Neonatal conditions,Birth asphyxia and birth trauma,1.3
23718,Saudi Arabia,Neonatal conditions,Neonatal sepsis and infections,0.5
23719,Saudi Arabia,Neonatal conditions,Other neonatal conditions,0.8
23720,Saudi Arabia,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.1
23722,Saudi Arabia,Nutritional deficiencies,Protein-energy malnutrition,0.1
23723,Saudi Arabia,Nutritional deficiencies,Iodine deficiency,0.0
23724,Saudi Arabia,Nutritional deficiencies,Vitamin A deficiency,0.0
23725,Saudi Arabia,Nutritional deficiencies,Iron-deficiency anaemia,0.0
23726,Saudi Arabia,Nutritional deficiencies,Other nutritional deficiencies,0.0
23728,Saudi Arabia,Noncommunicable diseases,Malignant neoplasms,5.3
23730,Saudi Arabia,Malignant neoplasms,Mouth and oropharynx cancers,0.2
23731,Saudi Arabia,Malignant neoplasms,Oesophagus cancer,0.1
23732,Saudi Arabia,Malignant neoplasms,Stomach cancer,0.3
23733,Saudi Arabia,Malignant neoplasms,Colon and rectum cancers,0.6
23734,Saudi Arabia,Malignant neoplasms,Liver cancer,0.5
23735,Saudi Arabia,Malignant neoplasms,Pancreas cancer,0.1
23736,Saudi Arabia,Malignant neoplasms,"Trachea, bronchus, lung cancers",0.4
23737,Saudi Arabia,Malignant neoplasms,Melanoma and other skin cancers,0.0
23738,Saudi Arabia,Malignant neoplasms,Breast cancer,0.4
23739,Saudi Arabia,Malignant neoplasms,Cervix uteri cancer,0.1
23740,Saudi Arabia,Malignant neoplasms,Corpus uteri cancer,0.2
23741,Saudi Arabia,Malignant neoplasms,Ovary cancer,0.1
23742,Saudi Arabia,Malignant neoplasms,Prostate cancer,0.1
23743,Saudi Arabia,Malignant neoplasms,Testicular cancer,0.0
23744,Saudi Arabia,Malignant neoplasms,Kidney cancer,0.1
23745,Saudi Arabia,Malignant neoplasms,Bladder cancer,0.1
23746,Saudi Arabia,Malignant neoplasms,Brain and nervous system cancers,0.2
23747,Saudi Arabia,Malignant neoplasms,Gallbladder and biliary tract cancer,0.1
