,Zimbabwe,source,target,value
22712,Somalia,Malignant neoplasms,Mesothelioma,0.0
22713,Somalia,Malignant neoplasms,"Lymphomas, multiple myeloma",0.3
22714,Somalia,Malignant neoplasms,Leukaemia,0.3
22715,Somalia,Malignant neoplasms,Other malignant neoplasms,0.7
22716,Somalia,Noncommunicable diseases,Other neoplasms,0.0
22718,Somalia,Noncommunicable diseases,Diabetes mellitus,1.7
22720,Somalia,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.3
22722,Somalia,"Endocrine, blood, immune disorders",Thalassaemias,0.0
22723,Somalia,"Endocrine, blood, immune disorders",Sickle cell disorders and trait,0.0
22724,Somalia,"Endocrine, blood, immune disorders",Other haemoglobinopathies and haemolytic anaemias,0.1
22725,Somalia,"Endocrine, blood, immune disorders","Other endocrine, blood and immune disorders",0.1
22726,Somalia,Noncommunicable diseases,Mental and substance use disorders,0.1
22728,Somalia,Mental and substance use disorders,Depressive disorders,0.0
22729,Somalia,Mental and substance use disorders,Bipolar disorder,0.0
22730,Somalia,Mental and substance use disorders,Schizophrenia,0.0
22731,Somalia,Mental and substance use disorders,Alcohol use disorders,0.1
22732,Somalia,Mental and substance use disorders,Drug use disorders,0.0
22733,Somalia,Mental and substance use disorders,Anxiety disorders,0.0
22734,Somalia,Mental and substance use disorders,Eating disorders,0.0
22735,Somalia,Mental and substance use disorders,Autism and Asperger syndrome,0.0
22736,Somalia,Mental and substance use disorders,Childhood behavioural disorders,0.0
22737,Somalia,Mental and substance use disorders,Idiopathic intellectual disability,0.0
22738,Somalia,Mental and substance use disorders,Other mental and behavioural disorders,0.0
22739,Somalia,Noncommunicable diseases,Neurological conditions,0.7
22741,Somalia,Neurological conditions,Alzheimer disease and other dementias,0.3
22742,Somalia,Neurological conditions,Parkinson disease,0.1
22743,Somalia,Neurological conditions,Epilepsy,0.3
22744,Somalia,Neurological conditions,Multiple sclerosis,0.0
22745,Somalia,Neurological conditions,Migraine,0.0
22746,Somalia,Neurological conditions,Non-migraine headache,0.0
22747,Somalia,Neurological conditions,Other neurological conditions,0.0
22748,Somalia,Noncommunicable diseases,Sense organ diseases,0.0
22750,Somalia,Noncommunicable diseases,Cardiovascular diseases,12.4
22752,Somalia,Cardiovascular diseases,Rheumatic heart disease,0.4
22753,Somalia,Cardiovascular diseases,Hypertensive heart disease,1.8
22754,Somalia,Cardiovascular diseases,Ischaemic heart disease,3.8
22755,Somalia,Cardiovascular diseases,Stroke,5.5
22756,Somalia,Cardiovascular diseases,"Cardiomyopathy, myocarditis, endocarditis",0.4
22757,Somalia,Cardiovascular diseases,Other circulatory diseases,0.6
22758,Somalia,Noncommunicable diseases,Respiratory diseases,3.1
22760,Somalia,Respiratory diseases,Chronic obstructive pulmonary disease,1.5
22761,Somalia,Respiratory diseases,Asthma,1.5
22762,Somalia,Respiratory diseases,Other respiratory diseases,0.1
22763,Somalia,Noncommunicable diseases,Digestive diseases,4.4
22765,Somalia,Digestive diseases,Peptic ulcer disease,0.4
22766,Somalia,Digestive diseases,Cirrhosis of the liver,2.8
22767,Somalia,Digestive diseases,Appendicitis,0.1
22768,Somalia,Digestive diseases,Gastritis and duodenitis,0.2
22769,Somalia,Digestive diseases,Paralytic ileus and intestinal obstruction,0.4
22770,Somalia,Digestive diseases,Inflammatory bowel disease,0.0
22771,Somalia,Digestive diseases,Gallbladder and biliary diseases,0.1
22772,Somalia,Digestive diseases,Pancreatitis,0.1
22773,Somalia,Digestive diseases,Other digestive diseases,0.3
22774,Somalia,Noncommunicable diseases,Genitourinary diseases,1.6
22776,Somalia,Genitourinary diseases,Kidney diseases,1.3
22777,Somalia,Genitourinary diseases,Benign prostatic hyperplasia,0.0
22778,Somalia,Genitourinary diseases,Urolithiasis,0.0
22779,Somalia,Genitourinary diseases,Other urinary diseases,0.3
22780,Somalia,Genitourinary diseases,Infertility,0.0
22781,Somalia,Genitourinary diseases,Gynecological diseases,0.0
22782,Somalia,Noncommunicable diseases,Skin diseases,0.1
22784,Somalia,Noncommunicable diseases,Musculoskeletal diseases,0.0
22786,Somalia,Musculoskeletal diseases,Rheumatoid arthritis,0.0
22787,Somalia,Musculoskeletal diseases,Osteoarthritis,0.0
22788,Somalia,Musculoskeletal diseases,Gout,0.0
22789,Somalia,Musculoskeletal diseases,Back and neck pain,0.0
22790,Somalia,Musculoskeletal diseases,Other musculoskeletal disorders,0.0
22791,Somalia,Noncommunicable diseases,Congenital anomalies,2.7
22793,Somalia,Congenital anomalies,Neural tube defects,0.8
22794,Somalia,Congenital anomalies,Cleft lip and cleft palate,0.0
22795,Somalia,Congenital anomalies,Down syndrome,0.1
22796,Somalia,Congenital anomalies,Congenital heart anomalies,0.7
22797,Somalia,Congenital anomalies,Other chromosomal anomalies,0.1
22798,Somalia,Congenital anomalies,Other congenital anomalies,1.0
22799,Somalia,Noncommunicable diseases,Oral conditions,0.0
22801,South Africa,All Causes,"Communicable, maternal, perinatal and nutritional conditions",254.5
22802,South Africa,All Causes,Noncommunicable diseases,208.7
22803,South Africa,All Causes,Injuries,68.4
22806,South Africa,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,200.1
22808,South Africa,Infectious and parasitic diseases,Tuberculosis,25.7
22809,South Africa,Infectious and parasitic diseases,STDs excluding HIV,0.9
22810,South Africa,Infectious and parasitic diseases,HIV/AIDS,148.2
22811,South Africa,Infectious and parasitic diseases,Diarrhoeal diseases,18.0
22812,South Africa,Infectious and parasitic diseases,Childhood-cluster diseases,1.6
22813,South Africa,Infectious and parasitic diseases,Meningitis,2.7
22814,South Africa,Infectious and parasitic diseases,Encephalitis,0.2
22815,South Africa,Infectious and parasitic diseases,Hepatitis,0.2
22816,South Africa,Infectious and parasitic diseases,Parasitic and vector diseases,1.2
22817,South Africa,Infectious and parasitic diseases,Intestinal nematode infections,0.0
22818,South Africa,Infectious and parasitic diseases,Leprosy,0.0
22819,South Africa,Infectious and parasitic diseases,Other infectious diseases,1.5
22820,South Africa,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,34.4
22822,South Africa,Respiratory Infectious ,Lower respiratory infections,34.2
22823,South Africa,Respiratory Infectious ,Upper respiratory infections,0.2
22824,South Africa,Respiratory Infectious ,Otitis media,0.0
22825,South Africa,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,2.3
22827,South Africa,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,14.8
22829,South Africa,Neonatal conditions,Preterm birth complications,6.6
22830,South Africa,Neonatal conditions,Birth asphyxia and birth trauma,3.9
22831,South Africa,Neonatal conditions,Neonatal sepsis and infections,2.0
22832,South Africa,Neonatal conditions,Other neonatal conditions,2.3
22833,South Africa,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,3.0
22835,South Africa,Nutritional deficiencies,Protein-energy malnutrition,2.8
22836,South Africa,Nutritional deficiencies,Iodine deficiency,0.0
22837,South Africa,Nutritional deficiencies,Vitamin A deficiency,0.0
22838,South Africa,Nutritional deficiencies,Iron-deficiency anaemia,0.0
22839,South Africa,Nutritional deficiencies,Other nutritional deficiencies,0.2
22841,South Africa,Noncommunicable diseases,Malignant neoplasms,48.7
22843,South Africa,Malignant neoplasms,Mouth and oropharynx cancers,1.4
22844,South Africa,Malignant neoplasms,Oesophagus cancer,4.7
22845,South Africa,Malignant neoplasms,Stomach cancer,1.9
22846,South Africa,Malignant neoplasms,Colon and rectum cancers,2.6
22847,South Africa,Malignant neoplasms,Liver cancer,2.5
22848,South Africa,Malignant neoplasms,Pancreas cancer,1.4
22849,South Africa,Malignant neoplasms,"Trachea, bronchus, lung cancers",7.1
22850,South Africa,Malignant neoplasms,Melanoma and other skin cancers,0.6
22851,South Africa,Malignant neoplasms,Breast cancer,3.2
22852,South Africa,Malignant neoplasms,Cervix uteri cancer,4.7
22853,South Africa,Malignant neoplasms,Corpus uteri cancer,0.3
22854,South Africa,Malignant neoplasms,Ovary cancer,0.5
22855,South Africa,Malignant neoplasms,Prostate cancer,3.1
22856,South Africa,Malignant neoplasms,Testicular cancer,0.1
22857,South Africa,Malignant neoplasms,Kidney cancer,0.4
22858,South Africa,Malignant neoplasms,Bladder cancer,0.7
22859,South Africa,Malignant neoplasms,Brain and nervous system cancers,0.5
22860,South Africa,Malignant neoplasms,Gallbladder and biliary tract cancer,0.2
22861,South Africa,Malignant neoplasms,Larynx cancer,0.7
22862,South Africa,Malignant neoplasms,Thyroid cancer,0.1
22863,South Africa,Malignant neoplasms,Mesothelioma,0.3
22864,South Africa,Malignant neoplasms,"Lymphomas, multiple myeloma",2.1
22865,South Africa,Malignant neoplasms,Leukaemia,1.5
22866,South Africa,Malignant neoplasms,Other malignant neoplasms,8.0
22867,South Africa,Noncommunicable diseases,Other neoplasms,0.2
22869,South Africa,Noncommunicable diseases,Diabetes mellitus,19.2
22871,South Africa,Noncommunicable diseases,"Endocrine, blood, immune disorders",3.0
22873,South Africa,"Endocrine, blood, immune disorders",Thalassaemias,0.0
22874,South Africa,"Endocrine, blood, immune disorders",Sickle cell disorders and trait,0.0
22875,South Africa,"Endocrine, blood, immune disorders",Other haemoglobinopathies and haemolytic anaemias,0.4
22876,South Africa,"Endocrine, blood, immune disorders","Other endocrine, blood and immune disorders",2.7
22877,South Africa,Noncommunicable diseases,Mental and substance use disorders,2.2
22879,South Africa,Mental and substance use disorders,Depressive disorders,0.0
22880,South Africa,Mental and substance use disorders,Bipolar disorder,0.0
22881,South Africa,Mental and substance use disorders,Schizophrenia,0.0
22882,South Africa,Mental and substance use disorders,Alcohol use disorders,0.9
22883,South Africa,Mental and substance use disorders,Drug use disorders,1.3
22884,South Africa,Mental and substance use disorders,Anxiety disorders,0.0
22885,South Africa,Mental and substance use disorders,Eating disorders,0.0
22886,South Africa,Mental and substance use disorders,Autism and Asperger syndrome,0.0
22887,South Africa,Mental and substance use disorders,Childhood behavioural disorders,0.0
22888,South Africa,Mental and substance use disorders,Idiopathic intellectual disability,0.0
22889,South Africa,Mental and substance use disorders,Other mental and behavioural disorders,0.0
22890,South Africa,Noncommunicable diseases,Neurological conditions,5.2
22892,South Africa,Neurological conditions,Alzheimer disease and other dementias,2.5
22893,South Africa,Neurological conditions,Parkinson disease,0.7
22894,South Africa,Neurological conditions,Epilepsy,1.3
22895,South Africa,Neurological conditions,Multiple sclerosis,0.1
22896,South Africa,Neurological conditions,Migraine,0.0
22897,South Africa,Neurological conditions,Non-migraine headache,0.0
22898,South Africa,Neurological conditions,Other neurological conditions,0.6
22899,South Africa,Noncommunicable diseases,Sense organ diseases,0.0
22901,South Africa,Noncommunicable diseases,Cardiovascular diseases,77.3
22903,South Africa,Cardiovascular diseases,Rheumatic heart disease,1.3
22904,South Africa,Cardiovascular diseases,Hypertensive heart disease,10.9
22905,South Africa,Cardiovascular diseases,Ischaemic heart disease,27.8
22906,South Africa,Cardiovascular diseases,Stroke,29.4
22907,South Africa,Cardiovascular diseases,"Cardiomyopathy, myocarditis, endocarditis",4.2
22908,South Africa,Cardiovascular diseases,Other circulatory diseases,3.8
22909,South Africa,Noncommunicable diseases,Respiratory diseases,21.5
22911,South Africa,Respiratory diseases,Chronic obstructive pulmonary disease,12.3
22912,South Africa,Respiratory diseases,Asthma,7.8
22913,South Africa,Respiratory diseases,Other respiratory diseases,1.4
22914,South Africa,Noncommunicable diseases,Digestive diseases,15.0
22916,South Africa,Digestive diseases,Peptic ulcer disease,1.5
22917,South Africa,Digestive diseases,Cirrhosis of the liver,8.1
22918,South Africa,Digestive diseases,Appendicitis,0.2
22919,South Africa,Digestive diseases,Gastritis and duodenitis,0.7
22920,South Africa,Digestive diseases,Paralytic ileus and intestinal obstruction,1.5
22921,South Africa,Digestive diseases,Inflammatory bowel disease,0.2
22922,South Africa,Digestive diseases,Gallbladder and biliary diseases,0.7
22923,South Africa,Digestive diseases,Pancreatitis,0.4
22924,South Africa,Digestive diseases,Other digestive diseases,1.7
22925,South Africa,Noncommunicable diseases,Genitourinary diseases,10.2
22927,South Africa,Genitourinary diseases,Kidney diseases,8.9
22928,South Africa,Genitourinary diseases,Benign prostatic hyperplasia,0.0
22929,South Africa,Genitourinary diseases,Urolithiasis,0.0
22930,South Africa,Genitourinary diseases,Other urinary diseases,1.2
22931,South Africa,Genitourinary diseases,Infertility,0.0
22932,South Africa,Genitourinary diseases,Gynecological diseases,0.1
22933,South Africa,Noncommunicable diseases,Skin diseases,0.9
22935,South Africa,Noncommunicable diseases,Musculoskeletal diseases,1.0
22937,South Africa,Musculoskeletal diseases,Rheumatoid arthritis,0.5
22938,South Africa,Musculoskeletal diseases,Osteoarthritis,0.0
22939,South Africa,Musculoskeletal diseases,Gout,0.0
22940,South Africa,Musculoskeletal diseases,Back and neck pain,0.0
22941,South Africa,Musculoskeletal diseases,Other musculoskeletal disorders,0.5
22942,South Africa,Noncommunicable diseases,Congenital anomalies,3.4
22944,South Africa,Congenital anomalies,Neural tube defects,0.3
22945,South Africa,Congenital anomalies,Cleft lip and cleft palate,0.0
22946,South Africa,Congenital anomalies,Down syndrome,0.2
22947,South Africa,Congenital anomalies,Congenital heart anomalies,1.1
22948,South Africa,Congenital anomalies,Other chromosomal anomalies,0.2
22949,South Africa,Congenital anomalies,Other congenital anomalies,1.6
22950,South Africa,Noncommunicable diseases,Oral conditions,0.0
22952,South Sudan,All Causes,"Communicable, maternal, perinatal and nutritional conditions",62.0
22953,South Sudan,All Causes,Noncommunicable diseases,14.8
22954,South Sudan,All Causes,Injuries,6.3
22957,South Sudan,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,37.2
22959,South Sudan,Infectious and parasitic diseases,Tuberculosis,3.3
22960,South Sudan,Infectious and parasitic diseases,STDs excluding HIV,0.3
22961,South Sudan,Infectious and parasitic diseases,HIV/AIDS,4.8
22962,South Sudan,Infectious and parasitic diseases,Diarrhoeal diseases,9.6
22963,South Sudan,Infectious and parasitic diseases,Childhood-cluster diseases,6.4
22964,South Sudan,Infectious and parasitic diseases,Meningitis,2.7
22965,South Sudan,Infectious and parasitic diseases,Encephalitis,0.0
22966,South Sudan,Infectious and parasitic diseases,Hepatitis,0.1
22967,South Sudan,Infectious and parasitic diseases,Parasitic and vector diseases,9.8
22968,South Sudan,Infectious and parasitic diseases,Intestinal nematode infections,0.0
22969,South Sudan,Infectious and parasitic diseases,Leprosy,0.0
22970,South Sudan,Infectious and parasitic diseases,Other infectious diseases,0.2
22971,South Sudan,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,9.9
22973,South Sudan,Respiratory Infectious ,Lower respiratory infections,9.9
22974,South Sudan,Respiratory Infectious ,Upper respiratory infections,0.1
22975,South Sudan,Respiratory Infectious ,Otitis media,0.0
22976,South Sudan,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,1.3
22978,South Sudan,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,10.7
22980,South Sudan,Neonatal conditions,Preterm birth complications,4.0
22981,South Sudan,Neonatal conditions,Birth asphyxia and birth trauma,4.8
22982,South Sudan,Neonatal conditions,Neonatal sepsis and infections,1.5
22983,South Sudan,Neonatal conditions,Other neonatal conditions,0.4
22984,South Sudan,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,2.9
22986,South Sudan,Nutritional deficiencies,Protein-energy malnutrition,2.8
22987,South Sudan,Nutritional deficiencies,Iodine deficiency,0.0
22988,South Sudan,Nutritional deficiencies,Vitamin A deficiency,0.0
22989,South Sudan,Nutritional deficiencies,Iron-deficiency anaemia,0.0
22990,South Sudan,Nutritional deficiencies,Other nutritional deficiencies,0.1
22992,South Sudan,Noncommunicable diseases,Malignant neoplasms,3.4
22994,South Sudan,Malignant neoplasms,Mouth and oropharynx cancers,0.1
22995,South Sudan,Malignant neoplasms,Oesophagus cancer,0.3
22996,South Sudan,Malignant neoplasms,Stomach cancer,0.2
22997,South Sudan,Malignant neoplasms,Colon and rectum cancers,0.2
22998,South Sudan,Malignant neoplasms,Liver cancer,0.2
22999,South Sudan,Malignant neoplasms,Pancreas cancer,0.1
23000,South Sudan,Malignant neoplasms,"Trachea, bronchus, lung cancers",0.1
23001,South Sudan,Malignant neoplasms,Melanoma and other skin cancers,0.1
23002,South Sudan,Malignant neoplasms,Breast cancer,0.3
23003,South Sudan,Malignant neoplasms,Cervix uteri cancer,0.5
23004,South Sudan,Malignant neoplasms,Corpus uteri cancer,0.0
23005,South Sudan,Malignant neoplasms,Ovary cancer,0.1
23006,South Sudan,Malignant neoplasms,Prostate cancer,0.2
23007,South Sudan,Malignant neoplasms,Testicular cancer,0.0
23008,South Sudan,Malignant neoplasms,Kidney cancer,0.0
23009,South Sudan,Malignant neoplasms,Bladder cancer,0.0
23010,South Sudan,Malignant neoplasms,Brain and nervous system cancers,0.0
23011,South Sudan,Malignant neoplasms,Gallbladder and biliary tract cancer,0.0
23012,South Sudan,Malignant neoplasms,Larynx cancer,0.0
23013,South Sudan,Malignant neoplasms,Thyroid cancer,0.0
23014,South Sudan,Malignant neoplasms,Mesothelioma,0.0
23015,South Sudan,Malignant neoplasms,"Lymphomas, multiple myeloma",0.2
23016,South Sudan,Malignant neoplasms,Leukaemia,0.2
23017,South Sudan,Malignant neoplasms,Other malignant neoplasms,0.5
23018,South Sudan,Noncommunicable diseases,Other neoplasms,0.0
23020,South Sudan,Noncommunicable diseases,Diabetes mellitus,0.7
23022,South Sudan,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.1
23024,South Sudan,"Endocrine, blood, immune disorders",Thalassaemias,0.0
23025,South Sudan,"Endocrine, blood, immune disorders",Sickle cell disorders and trait,0.0
23026,South Sudan,"Endocrine, blood, immune disorders",Other haemoglobinopathies and haemolytic anaemias,0.0
23027,South Sudan,"Endocrine, blood, immune disorders","Other endocrine, blood and immune disorders",0.0
23028,South Sudan,Noncommunicable diseases,Mental and substance use disorders,0.0
23030,South Sudan,Mental and substance use disorders,Depressive disorders,0.0
23031,South Sudan,Mental and substance use disorders,Bipolar disorder,0.0
23032,South Sudan,Mental and substance use disorders,Schizophrenia,0.0
23033,South Sudan,Mental and substance use disorders,Alcohol use disorders,0.0
23034,South Sudan,Mental and substance use disorders,Drug use disorders,0.0
23035,South Sudan,Mental and substance use disorders,Anxiety disorders,0.0
23036,South Sudan,Mental and substance use disorders,Eating disorders,0.0
23037,South Sudan,Mental and substance use disorders,Autism and Asperger syndrome,0.0
23038,South Sudan,Mental and substance use disorders,Childhood behavioural disorders,0.0
23039,South Sudan,Mental and substance use disorders,Idiopathic intellectual disability,0.0
23040,South Sudan,Mental and substance use disorders,Other mental and behavioural disorders,0.0
23041,South Sudan,Noncommunicable diseases,Neurological conditions,0.4
23043,South Sudan,Neurological conditions,Alzheimer disease and other dementias,0.2
23044,South Sudan,Neurological conditions,Parkinson disease,0.1
23045,South Sudan,Neurological conditions,Epilepsy,0.1
23046,South Sudan,Neurological conditions,Multiple sclerosis,0.0
23047,South Sudan,Neurological conditions,Migraine,0.0
23048,South Sudan,Neurological conditions,Non-migraine headache,0.0
23049,South Sudan,Neurological conditions,Other neurological conditions,0.0
23050,South Sudan,Noncommunicable diseases,Sense organ diseases,0.0
23052,South Sudan,Noncommunicable diseases,Cardiovascular diseases,4.8
23054,South Sudan,Cardiovascular diseases,Rheumatic heart disease,0.1
23055,South Sudan,Cardiovascular diseases,Hypertensive heart disease,0.7
23056,South Sudan,Cardiovascular diseases,Ischaemic heart disease,1.4
23057,South Sudan,Cardiovascular diseases,Stroke,2.1
23058,South Sudan,Cardiovascular diseases,"Cardiomyopathy, myocarditis, endocarditis",0.1
23059,South Sudan,Cardiovascular diseases,Other circulatory diseases,0.3
23060,South Sudan,Noncommunicable diseases,Respiratory diseases,1.1
23062,South Sudan,Respiratory diseases,Chronic obstructive pulmonary disease,0.5
23063,South Sudan,Respiratory diseases,Asthma,0.5
23064,South Sudan,Respiratory diseases,Other respiratory diseases,0.1
23065,South Sudan,Noncommunicable diseases,Digestive diseases,1.7
23067,South Sudan,Digestive diseases,Peptic ulcer disease,0.1
23068,South Sudan,Digestive diseases,Cirrhosis of the liver,1.1
23069,South Sudan,Digestive diseases,Appendicitis,0.1
23070,South Sudan,Digestive diseases,Gastritis and duodenitis,0.1
23071,South Sudan,Digestive diseases,Paralytic ileus and intestinal obstruction,0.2
23072,South Sudan,Digestive diseases,Inflammatory bowel disease,0.0
23073,South Sudan,Digestive diseases,Gallbladder and biliary diseases,0.1
23074,South Sudan,Digestive diseases,Pancreatitis,0.0
23075,South Sudan,Digestive diseases,Other digestive diseases,0.2
23076,South Sudan,Noncommunicable diseases,Genitourinary diseases,0.7
23078,South Sudan,Genitourinary diseases,Kidney diseases,0.6
23079,South Sudan,Genitourinary diseases,Benign prostatic hyperplasia,0.0
23080,South Sudan,Genitourinary diseases,Urolithiasis,0.0
23081,South Sudan,Genitourinary diseases,Other urinary diseases,0.1
23082,South Sudan,Genitourinary diseases,Infertility,0.0
23083,South Sudan,Genitourinary diseases,Gynecological diseases,0.0
23084,South Sudan,Noncommunicable diseases,Skin diseases,0.1
23086,South Sudan,Noncommunicable diseases,Musculoskeletal diseases,0.0
23088,South Sudan,Musculoskeletal diseases,Rheumatoid arthritis,0.0
23089,South Sudan,Musculoskeletal diseases,Osteoarthritis,0.0
23090,South Sudan,Musculoskeletal diseases,Gout,0.0
23091,South Sudan,Musculoskeletal diseases,Back and neck pain,0.0
23092,South Sudan,Musculoskeletal diseases,Other musculoskeletal disorders,0.0
23093,South Sudan,Noncommunicable diseases,Congenital anomalies,1.6
23095,South Sudan,Congenital anomalies,Neural tube defects,0.5
23096,South Sudan,Congenital anomalies,Cleft lip and cleft palate,0.0
23097,South Sudan,Congenital anomalies,Down syndrome,0.0
23098,South Sudan,Congenital anomalies,Congenital heart anomalies,0.4
23099,South Sudan,Congenital anomalies,Other chromosomal anomalies,0.0
23100,South Sudan,Congenital anomalies,Other congenital anomalies,0.6
23101,South Sudan,Noncommunicable diseases,Oral conditions,0.0
23103,Spain,All Causes,"Communicable, maternal, perinatal and nutritional conditions",17.9
23104,Spain,All Causes,Noncommunicable diseases,329.6
23105,Spain,All Causes,Injuries,16.3
23108,Spain,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,6.8
23110,Spain,Infectious and parasitic diseases,Tuberculosis,0.5
23111,Spain,Infectious and parasitic diseases,STDs excluding HIV,0.0
23112,Spain,Infectious and parasitic diseases,HIV/AIDS,1.9
23113,Spain,Infectious and parasitic diseases,Diarrhoeal diseases,0.3
23114,Spain,Infectious and parasitic diseases,Childhood-cluster diseases,0.0
23115,Spain,Infectious and parasitic diseases,Meningitis,0.3
23116,Spain,Infectious and parasitic diseases,Encephalitis,0.0
23117,Spain,Infectious and parasitic diseases,Hepatitis,0.9
23118,Spain,Infectious and parasitic diseases,Parasitic and vector diseases,0.0
23119,Spain,Infectious and parasitic diseases,Intestinal nematode infections,0.0
23120,Spain,Infectious and parasitic diseases,Leprosy,0.0
23121,Spain,Infectious and parasitic diseases,Other infectious diseases,3.0
23122,Spain,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,9.6
23124,Spain,Respiratory Infectious ,Lower respiratory infections,9.5
23125,Spain,Respiratory Infectious ,Upper respiratory infections,0.1
23126,Spain,Respiratory Infectious ,Otitis media,0.0
23127,Spain,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.0
23129,Spain,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,0.8
23131,Spain,Neonatal conditions,Preterm birth complications,0.4
23132,Spain,Neonatal conditions,Birth asphyxia and birth trauma,0.1
23133,Spain,Neonatal conditions,Neonatal sepsis and infections,0.1
23134,Spain,Neonatal conditions,Other neonatal conditions,0.1
23135,Spain,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.7
23137,Spain,Nutritional deficiencies,Protein-energy malnutrition,0.1
23138,Spain,Nutritional deficiencies,Iodine deficiency,0.0
23139,Spain,Nutritional deficiencies,Vitamin A deficiency,0.0
23140,Spain,Nutritional deficiencies,Iron-deficiency anaemia,0.4
23141,Spain,Nutritional deficiencies,Other nutritional deficiencies,0.1
23143,Spain,Noncommunicable diseases,Malignant neoplasms,94.6
23145,Spain,Malignant neoplasms,Mouth and oropharynx cancers,2.5
23146,Spain,Malignant neoplasms,Oesophagus cancer,2.0
23147,Spain,Malignant neoplasms,Stomach cancer,6.9
23148,Spain,Malignant neoplasms,Colon and rectum cancers,13.2
23149,Spain,Malignant neoplasms,Liver cancer,4.4
23150,Spain,Malignant neoplasms,Pancreas cancer,4.1
23151,Spain,Malignant neoplasms,"Trachea, bronchus, lung cancers",17.8
23152,Spain,Malignant neoplasms,Melanoma and other skin cancers,1.3
23153,Spain,Malignant neoplasms,Breast cancer,6.5
23154,Spain,Malignant neoplasms,Cervix uteri cancer,0.9
23155,Spain,Malignant neoplasms,Corpus uteri cancer,1.2
23156,Spain,Malignant neoplasms,Ovary cancer,1.7
23157,Spain,Malignant neoplasms,Prostate cancer,6.2
23158,Spain,Malignant neoplasms,Testicular cancer,0.1
23159,Spain,Malignant neoplasms,Kidney cancer,1.8
23160,Spain,Malignant neoplasms,Bladder cancer,4.4
23161,Spain,Malignant neoplasms,Brain and nervous system cancers,2.6
23162,Spain,Malignant neoplasms,Gallbladder and biliary tract cancer,1.6
23163,Spain,Malignant neoplasms,Larynx cancer,2.1
23164,Spain,Malignant neoplasms,Thyroid cancer,0.3
23165,Spain,Malignant neoplasms,Mesothelioma,0.2
23166,Spain,Malignant neoplasms,"Lymphomas, multiple myeloma",4.8
23167,Spain,Malignant neoplasms,Leukaemia,3.3
23168,Spain,Malignant neoplasms,Other malignant neoplasms,4.9
23169,Spain,Noncommunicable diseases,Other neoplasms,3.3
23171,Spain,Noncommunicable diseases,Diabetes mellitus,8.2
23173,Spain,Noncommunicable diseases,"Endocrine, blood, immune disorders",2.3
23175,Spain,"Endocrine, blood, immune disorders",Thalassaemias,0.0
23176,Spain,"Endocrine, blood, immune disorders",Sickle cell disorders and trait,0.0
23177,Spain,"Endocrine, blood, immune disorders",Other haemoglobinopathies and haemolytic anaemias,0.4
23178,Spain,"Endocrine, blood, immune disorders","Other endocrine, blood and immune disorders",1.8
23179,Spain,Noncommunicable diseases,Mental and substance use disorders,1.4
23181,Spain,Mental and substance use disorders,Depressive disorders,0.0
23182,Spain,Mental and substance use disorders,Bipolar disorder,0.0
23183,Spain,Mental and substance use disorders,Schizophrenia,0.1
23184,Spain,Mental and substance use disorders,Alcohol use disorders,0.3
23185,Spain,Mental and substance use disorders,Drug use disorders,0.9
23186,Spain,Mental and substance use disorders,Anxiety disorders,0.0
23187,Spain,Mental and substance use disorders,Eating disorders,0.0
23188,Spain,Mental and substance use disorders,Autism and Asperger syndrome,0.0
23189,Spain,Mental and substance use disorders,Childhood behavioural disorders,0.0
23190,Spain,Mental and substance use disorders,Idiopathic intellectual disability,0.0
23191,Spain,Mental and substance use disorders,Other mental and behavioural disorders,0.0
23192,Spain,Noncommunicable diseases,Neurological conditions,21.8
23194,Spain,Neurological conditions,Alzheimer disease and other dementias,17.0
23195,Spain,Neurological conditions,Parkinson disease,1.8
23196,Spain,Neurological conditions,Epilepsy,0.3
23197,Spain,Neurological conditions,Multiple sclerosis,0.2
23198,Spain,Neurological conditions,Migraine,0.0
23199,Spain,Neurological conditions,Non-migraine headache,0.0
23200,Spain,Neurological conditions,Other neurological conditions,2.5
23201,Spain,Noncommunicable diseases,Sense organ diseases,0.0
23203,Spain,Noncommunicable diseases,Cardiovascular diseases,125.2
23205,Spain,Cardiovascular diseases,Rheumatic heart disease,1.8
23206,Spain,Cardiovascular diseases,Hypertensive heart disease,3.2
23207,Spain,Cardiovascular diseases,Ischaemic heart disease,62.9
