,Zimbabwe,source,target,value
4236,Singapore,All Causes,Injuries,1.1
4238,Singapore,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,0.3
4239,Singapore,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,2.0
4240,Singapore,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.0
4241,Singapore,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,0.1
4242,Singapore,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.0
4244,Singapore,Noncommunicable diseases,Malignant neoplasms,4.8
4245,Singapore,Noncommunicable diseases,Other neoplasms,0.0
4246,Singapore,Noncommunicable diseases,Diabetes mellitus,0.3
4247,Singapore,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.2
4248,Singapore,Noncommunicable diseases,Mental and substance use disorders,0.0
4249,Singapore,Noncommunicable diseases,Neurological conditions,0.1
4250,Singapore,Noncommunicable diseases,Sense organ diseases,0.0
4251,Singapore,Noncommunicable diseases,Cardiovascular diseases,6.3
4252,Singapore,Noncommunicable diseases,Respiratory diseases,0.8
4253,Singapore,Noncommunicable diseases,Digestive diseases,0.3
4254,Singapore,Noncommunicable diseases,Genitourinary diseases,0.7
4255,Singapore,Noncommunicable diseases,Skin diseases,0.0
4256,Singapore,Noncommunicable diseases,Musculoskeletal diseases,0.1
4257,Singapore,Noncommunicable diseases,Congenital anomalies,0.1
4258,Singapore,Noncommunicable diseases,Oral conditions,0.0
4259,Singapore,Noncommunicable diseases,Sudden infant death syndrome,0.0
4261,Singapore,Injuries,Unintentional injuries,0.5
4262,Singapore,Injuries,Intentional injuries,0.6
4263,Slovakia,All Causes,"Communicable, maternal, perinatal and nutritional conditions",2.1
4264,Slovakia,All Causes,Noncommunicable diseases,46.4
4265,Slovakia,All Causes,Injuries,3.0
4267,Slovakia,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,0.2
4268,Slovakia,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,1.7
4269,Slovakia,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.0
4270,Slovakia,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,0.2
4271,Slovakia,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.0
4273,Slovakia,Noncommunicable diseases,Malignant neoplasms,11.9
4274,Slovakia,Noncommunicable diseases,Other neoplasms,0.1
4275,Slovakia,Noncommunicable diseases,Diabetes mellitus,0.6
4276,Slovakia,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.1
4277,Slovakia,Noncommunicable diseases,Mental and substance use disorders,0.2
4278,Slovakia,Noncommunicable diseases,Neurological conditions,0.5
4279,Slovakia,Noncommunicable diseases,Sense organ diseases,0.0
4280,Slovakia,Noncommunicable diseases,Cardiovascular diseases,28.2
4281,Slovakia,Noncommunicable diseases,Respiratory diseases,1.2
4282,Slovakia,Noncommunicable diseases,Digestive diseases,2.6
4283,Slovakia,Noncommunicable diseases,Genitourinary diseases,0.9
4284,Slovakia,Noncommunicable diseases,Skin diseases,0.0
4285,Slovakia,Noncommunicable diseases,Musculoskeletal diseases,0.1
4286,Slovakia,Noncommunicable diseases,Congenital anomalies,0.2
4287,Slovakia,Noncommunicable diseases,Oral conditions,0.0
4288,Slovakia,Noncommunicable diseases,Sudden infant death syndrome,0.0
4290,Slovakia,Injuries,Unintentional injuries,2.1
4291,Slovakia,Injuries,Intentional injuries,0.9
4292,Slovenia,All Causes,"Communicable, maternal, perinatal and nutritional conditions",1.0
4293,Slovenia,All Causes,Noncommunicable diseases,16.1
4294,Slovenia,All Causes,Injuries,1.6
4296,Slovenia,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,0.1
4297,Slovenia,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,0.8
4298,Slovenia,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.0
4299,Slovenia,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,0.0
4300,Slovenia,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.0
4302,Slovenia,Noncommunicable diseases,Malignant neoplasms,4.9
4303,Slovenia,Noncommunicable diseases,Other neoplasms,0.1
4304,Slovenia,Noncommunicable diseases,Diabetes mellitus,0.5
4305,Slovenia,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.1
4306,Slovenia,Noncommunicable diseases,Mental and substance use disorders,0.2
4307,Slovenia,Noncommunicable diseases,Neurological conditions,0.2
4308,Slovenia,Noncommunicable diseases,Sense organ diseases,0.0
4309,Slovenia,Noncommunicable diseases,Cardiovascular diseases,7.7
4310,Slovenia,Noncommunicable diseases,Respiratory diseases,0.8
4311,Slovenia,Noncommunicable diseases,Digestive diseases,1.3
4312,Slovenia,Noncommunicable diseases,Genitourinary diseases,0.2
4313,Slovenia,Noncommunicable diseases,Skin diseases,0.0
4314,Slovenia,Noncommunicable diseases,Musculoskeletal diseases,0.0
4315,Slovenia,Noncommunicable diseases,Congenital anomalies,0.1
4316,Slovenia,Noncommunicable diseases,Oral conditions,0.0
4317,Slovenia,Noncommunicable diseases,Sudden infant death syndrome,0.0
4319,Slovenia,Injuries,Unintentional injuries,0.9
4320,Slovenia,Injuries,Intentional injuries,0.7
4321,Solomon Islands,All Causes,"Communicable, maternal, perinatal and nutritional conditions",1.2
4322,Solomon Islands,All Causes,Noncommunicable diseases,1.5
4323,Solomon Islands,All Causes,Injuries,0.3
4325,Solomon Islands,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,0.7
4326,Solomon Islands,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,0.3
4327,Solomon Islands,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.0
4328,Solomon Islands,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,0.1
4329,Solomon Islands,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.0
4331,Solomon Islands,Noncommunicable diseases,Malignant neoplasms,0.2
4332,Solomon Islands,Noncommunicable diseases,Other neoplasms,0.0
4333,Solomon Islands,Noncommunicable diseases,Diabetes mellitus,0.1
4334,Solomon Islands,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.0
4335,Solomon Islands,Noncommunicable diseases,Mental and substance use disorders,0.0
4336,Solomon Islands,Noncommunicable diseases,Neurological conditions,0.0
4337,Solomon Islands,Noncommunicable diseases,Sense organ diseases,0.0
4338,Solomon Islands,Noncommunicable diseases,Cardiovascular diseases,0.8
4339,Solomon Islands,Noncommunicable diseases,Respiratory diseases,0.1
4340,Solomon Islands,Noncommunicable diseases,Digestive diseases,0.1
4341,Solomon Islands,Noncommunicable diseases,Genitourinary diseases,0.1
4342,Solomon Islands,Noncommunicable diseases,Skin diseases,0.0
4343,Solomon Islands,Noncommunicable diseases,Musculoskeletal diseases,0.0
4344,Solomon Islands,Noncommunicable diseases,Congenital anomalies,0.1
4345,Solomon Islands,Noncommunicable diseases,Oral conditions,0.0
4346,Solomon Islands,Noncommunicable diseases,Sudden infant death syndrome,0.0
4348,Solomon Islands,Injuries,Unintentional injuries,0.2
4349,Solomon Islands,Injuries,Intentional injuries,0.1
4350,Somalia,All Causes,"Communicable, maternal, perinatal and nutritional conditions",101.5
4351,Somalia,All Causes,Noncommunicable diseases,32.2
4352,Somalia,All Causes,Injuries,9.3
4354,Somalia,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,56.1
4355,Somalia,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,20.6
4356,Somalia,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,3.5
4357,Somalia,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,15.9
4358,Somalia,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,5.4
4360,Somalia,Noncommunicable diseases,Malignant neoplasms,4.9
4361,Somalia,Noncommunicable diseases,Other neoplasms,0.0
4362,Somalia,Noncommunicable diseases,Diabetes mellitus,1.7
4363,Somalia,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.3
4364,Somalia,Noncommunicable diseases,Mental and substance use disorders,0.1
4365,Somalia,Noncommunicable diseases,Neurological conditions,0.7
4366,Somalia,Noncommunicable diseases,Sense organ diseases,0.0
4367,Somalia,Noncommunicable diseases,Cardiovascular diseases,12.4
4368,Somalia,Noncommunicable diseases,Respiratory diseases,3.1
4369,Somalia,Noncommunicable diseases,Digestive diseases,4.4
4370,Somalia,Noncommunicable diseases,Genitourinary diseases,1.6
4371,Somalia,Noncommunicable diseases,Skin diseases,0.1
4372,Somalia,Noncommunicable diseases,Musculoskeletal diseases,0.0
4373,Somalia,Noncommunicable diseases,Congenital anomalies,2.7
4374,Somalia,Noncommunicable diseases,Oral conditions,0.0
4375,Somalia,Noncommunicable diseases,Sudden infant death syndrome,0.2
4377,Somalia,Injuries,Unintentional injuries,7.9
4378,Somalia,Injuries,Intentional injuries,1.4
4379,South Africa,All Causes,"Communicable, maternal, perinatal and nutritional conditions",254.5
4380,South Africa,All Causes,Noncommunicable diseases,208.7
4381,South Africa,All Causes,Injuries,68.4
4383,South Africa,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,200.1
4384,South Africa,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,34.4
4385,South Africa,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,2.3
4386,South Africa,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,14.8
4387,South Africa,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,3.0
4389,South Africa,Noncommunicable diseases,Malignant neoplasms,48.7
4390,South Africa,Noncommunicable diseases,Other neoplasms,0.2
4391,South Africa,Noncommunicable diseases,Diabetes mellitus,19.2
4392,South Africa,Noncommunicable diseases,"Endocrine, blood, immune disorders",3.0
4393,South Africa,Noncommunicable diseases,Mental and substance use disorders,2.2
4394,South Africa,Noncommunicable diseases,Neurological conditions,5.2
4395,South Africa,Noncommunicable diseases,Sense organ diseases,0.0
4396,South Africa,Noncommunicable diseases,Cardiovascular diseases,77.3
4397,South Africa,Noncommunicable diseases,Respiratory diseases,21.5
4398,South Africa,Noncommunicable diseases,Digestive diseases,15.0
4399,South Africa,Noncommunicable diseases,Genitourinary diseases,10.2
4400,South Africa,Noncommunicable diseases,Skin diseases,0.9
4401,South Africa,Noncommunicable diseases,Musculoskeletal diseases,1.0
4402,South Africa,Noncommunicable diseases,Congenital anomalies,3.4
4403,South Africa,Noncommunicable diseases,Oral conditions,0.0
4404,South Africa,Noncommunicable diseases,Sudden infant death syndrome,0.8
4406,South Africa,Injuries,Unintentional injuries,34.1
4407,South Africa,Injuries,Intentional injuries,34.3
4408,South Sudan,All Causes,"Communicable, maternal, perinatal and nutritional conditions",62.0
4409,South Sudan,All Causes,Noncommunicable diseases,14.8
4410,South Sudan,All Causes,Injuries,6.3
4412,South Sudan,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,37.2
4413,South Sudan,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,9.9
4414,South Sudan,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,1.3
4415,South Sudan,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,10.7
4416,South Sudan,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,2.9
4418,South Sudan,Noncommunicable diseases,Malignant neoplasms,3.4
4419,South Sudan,Noncommunicable diseases,Other neoplasms,0.0
4420,South Sudan,Noncommunicable diseases,Diabetes mellitus,0.7
4421,South Sudan,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.1
4422,South Sudan,Noncommunicable diseases,Mental and substance use disorders,0.0
4423,South Sudan,Noncommunicable diseases,Neurological conditions,0.4
4424,South Sudan,Noncommunicable diseases,Sense organ diseases,0.0
4425,South Sudan,Noncommunicable diseases,Cardiovascular diseases,4.8
4426,South Sudan,Noncommunicable diseases,Respiratory diseases,1.1
4427,South Sudan,Noncommunicable diseases,Digestive diseases,1.7
4428,South Sudan,Noncommunicable diseases,Genitourinary diseases,0.7
4429,South Sudan,Noncommunicable diseases,Skin diseases,0.1
4430,South Sudan,Noncommunicable diseases,Musculoskeletal diseases,0.0
4431,South Sudan,Noncommunicable diseases,Congenital anomalies,1.6
4432,South Sudan,Noncommunicable diseases,Oral conditions,0.0
4433,South Sudan,Noncommunicable diseases,Sudden infant death syndrome,0.1
4435,South Sudan,Injuries,Unintentional injuries,3.2
4436,South Sudan,Injuries,Intentional injuries,3.1
4437,Spain,All Causes,"Communicable, maternal, perinatal and nutritional conditions",17.9
4438,Spain,All Causes,Noncommunicable diseases,329.6
4439,Spain,All Causes,Injuries,16.3
4441,Spain,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,6.8
4442,Spain,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,9.6
4443,Spain,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.0
4444,Spain,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,0.8
4445,Spain,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.7
4447,Spain,Noncommunicable diseases,Malignant neoplasms,94.6
4448,Spain,Noncommunicable diseases,Other neoplasms,3.3
4449,Spain,Noncommunicable diseases,Diabetes mellitus,8.2
4450,Spain,Noncommunicable diseases,"Endocrine, blood, immune disorders",2.3
4451,Spain,Noncommunicable diseases,Mental and substance use disorders,1.4
4452,Spain,Noncommunicable diseases,Neurological conditions,21.8
4453,Spain,Noncommunicable diseases,Sense organ diseases,0.0
4454,Spain,Noncommunicable diseases,Cardiovascular diseases,125.2
4455,Spain,Noncommunicable diseases,Respiratory diseases,38.4
4456,Spain,Noncommunicable diseases,Digestive diseases,19.1
4457,Spain,Noncommunicable diseases,Genitourinary diseases,9.7
4458,Spain,Noncommunicable diseases,Skin diseases,1.0
4459,Spain,Noncommunicable diseases,Musculoskeletal diseases,3.3
4460,Spain,Noncommunicable diseases,Congenital anomalies,1.3
4461,Spain,Noncommunicable diseases,Oral conditions,0.0
4462,Spain,Noncommunicable diseases,Sudden infant death syndrome,0.1
4464,Spain,Injuries,Unintentional injuries,12.2
4465,Spain,Injuries,Intentional injuries,4.1
4466,Sri Lanka,All Causes,"Communicable, maternal, perinatal and nutritional conditions",13.3
4467,Sri Lanka,All Causes,Noncommunicable diseases,88.4
4468,Sri Lanka,All Causes,Injuries,17.2
4470,Sri Lanka,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,6.3
4471,Sri Lanka,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,3.8
4472,Sri Lanka,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.2
4473,Sri Lanka,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,2.4
4474,Sri Lanka,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.5
4476,Sri Lanka,Noncommunicable diseases,Malignant neoplasms,10.7
4477,Sri Lanka,Noncommunicable diseases,Other neoplasms,0.1
4478,Sri Lanka,Noncommunicable diseases,Diabetes mellitus,2.9
4479,Sri Lanka,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.3
4480,Sri Lanka,Noncommunicable diseases,Mental and substance use disorders,0.9
4481,Sri Lanka,Noncommunicable diseases,Neurological conditions,14.1
4482,Sri Lanka,Noncommunicable diseases,Sense organ diseases,0.1
4483,Sri Lanka,Noncommunicable diseases,Cardiovascular diseases,36.3
4484,Sri Lanka,Noncommunicable diseases,Respiratory diseases,9.5
4485,Sri Lanka,Noncommunicable diseases,Digestive diseases,6.4
4486,Sri Lanka,Noncommunicable diseases,Genitourinary diseases,4.2
4487,Sri Lanka,Noncommunicable diseases,Skin diseases,0.2
4488,Sri Lanka,Noncommunicable diseases,Musculoskeletal diseases,0.8
4489,Sri Lanka,Noncommunicable diseases,Congenital anomalies,1.7
4490,Sri Lanka,Noncommunicable diseases,Oral conditions,0.0
4491,Sri Lanka,Noncommunicable diseases,Sudden infant death syndrome,0.1
4493,Sri Lanka,Injuries,Unintentional injuries,7.5
4494,Sri Lanka,Injuries,Intentional injuries,9.7
4495,Sudan,All Causes,"Communicable, maternal, perinatal and nutritional conditions",124.9
4496,Sudan,All Causes,Noncommunicable diseases,83.4
4497,Sudan,All Causes,Injuries,23.3
4499,Sudan,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,58.4
4500,Sudan,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,25.6
4501,Sudan,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,3.8
4502,Sudan,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,34.7
4503,Sudan,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,2.5
4505,Sudan,Noncommunicable diseases,Malignant neoplasms,9.1
4506,Sudan,Noncommunicable diseases,Other neoplasms,0.0
4507,Sudan,Noncommunicable diseases,Diabetes mellitus,1.2
4508,Sudan,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.9
4509,Sudan,Noncommunicable diseases,Mental and substance use disorders,0.5
4510,Sudan,Noncommunicable diseases,Neurological conditions,2.5
4511,Sudan,Noncommunicable diseases,Sense organ diseases,0.0
4512,Sudan,Noncommunicable diseases,Cardiovascular diseases,49.5
4513,Sudan,Noncommunicable diseases,Respiratory diseases,6.1
4514,Sudan,Noncommunicable diseases,Digestive diseases,4.8
4515,Sudan,Noncommunicable diseases,Genitourinary diseases,2.8
4516,Sudan,Noncommunicable diseases,Skin diseases,0.0
4517,Sudan,Noncommunicable diseases,Musculoskeletal diseases,0.1
4518,Sudan,Noncommunicable diseases,Congenital anomalies,5.5
4519,Sudan,Noncommunicable diseases,Oral conditions,0.0
4520,Sudan,Noncommunicable diseases,Sudden infant death syndrome,0.5
4522,Sudan,Injuries,Unintentional injuries,16.5
4523,Sudan,Injuries,Intentional injuries,6.8
4524,Suriname,All Causes,"Communicable, maternal, perinatal and nutritional conditions",0.6
4525,Suriname,All Causes,Noncommunicable diseases,2.0
4526,Suriname,All Causes,Injuries,0.4
4528,Suriname,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,0.3
4529,Suriname,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,0.1
4530,Suriname,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.0
4531,Suriname,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,0.2
4532,Suriname,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.0
4534,Suriname,Noncommunicable diseases,Malignant neoplasms,0.3
4535,Suriname,Noncommunicable diseases,Other neoplasms,0.0
4536,Suriname,Noncommunicable diseases,Diabetes mellitus,0.1
4537,Suriname,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.0
4538,Suriname,Noncommunicable diseases,Mental and substance use disorders,0.0
4539,Suriname,Noncommunicable diseases,Neurological conditions,0.1
4540,Suriname,Noncommunicable diseases,Sense organ diseases,0.0
4541,Suriname,Noncommunicable diseases,Cardiovascular diseases,0.9
4542,Suriname,Noncommunicable diseases,Respiratory diseases,0.1
4543,Suriname,Noncommunicable diseases,Digestive diseases,0.2
4544,Suriname,Noncommunicable diseases,Genitourinary diseases,0.1
4545,Suriname,Noncommunicable diseases,Skin diseases,0.0
4546,Suriname,Noncommunicable diseases,Musculoskeletal diseases,0.0
4547,Suriname,Noncommunicable diseases,Congenital anomalies,0.0
4548,Suriname,Noncommunicable diseases,Oral conditions,0.0
4549,Suriname,Noncommunicable diseases,Sudden infant death syndrome,0.0
4551,Suriname,Injuries,Unintentional injuries,0.2
4552,Suriname,Injuries,Intentional injuries,0.2
4553,Sweden,All Causes,"Communicable, maternal, perinatal and nutritional conditions",5.1
4554,Sweden,All Causes,Noncommunicable diseases,84.5
4555,Sweden,All Causes,Injuries,4.2
4557,Sweden,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,1.1
4558,Sweden,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,3.7
4559,Sweden,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.0
4560,Sweden,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,0.1
4561,Sweden,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.2
4563,Sweden,Noncommunicable diseases,Malignant neoplasms,21.7
4564,Sweden,Noncommunicable diseases,Other neoplasms,0.9
4565,Sweden,Noncommunicable diseases,Diabetes mellitus,1.6
4566,Sweden,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.4
4567,Sweden,Noncommunicable diseases,Mental and substance use disorders,0.8
4568,Sweden,Noncommunicable diseases,Neurological conditions,5.6
4569,Sweden,Noncommunicable diseases,Sense organ diseases,0.0
4570,Sweden,Noncommunicable diseases,Cardiovascular diseases,43.4
4571,Sweden,Noncommunicable diseases,Respiratory diseases,4.6
4572,Sweden,Noncommunicable diseases,Digestive diseases,3.0
4573,Sweden,Noncommunicable diseases,Genitourinary diseases,1.6
4574,Sweden,Noncommunicable diseases,Skin diseases,0.1
4575,Sweden,Noncommunicable diseases,Musculoskeletal diseases,0.5
4576,Sweden,Noncommunicable diseases,Congenital anomalies,0.3
4577,Sweden,Noncommunicable diseases,Oral conditions,0.0
4578,Sweden,Noncommunicable diseases,Sudden infant death syndrome,0.0
4580,Sweden,Injuries,Unintentional injuries,2.7
4581,Sweden,Injuries,Intentional injuries,1.4
4582,Switzerland,All Causes,"Communicable, maternal, perinatal and nutritional conditions",3.3
4583,Switzerland,All Causes,Noncommunicable diseases,54.8
4584,Switzerland,All Causes,Injuries,3.8
4586,Switzerland,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,0.8
4587,Switzerland,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,2.3
4588,Switzerland,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.0
4589,Switzerland,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,0.2
4590,Switzerland,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.1
4592,Switzerland,Noncommunicable diseases,Malignant neoplasms,15.9
4593,Switzerland,Noncommunicable diseases,Other neoplasms,0.5
4594,Switzerland,Noncommunicable diseases,Diabetes mellitus,1.4
4595,Switzerland,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.3
4596,Switzerland,Noncommunicable diseases,Mental and substance use disorders,0.6
4597,Switzerland,Noncommunicable diseases,Neurological conditions,4.1
4598,Switzerland,Noncommunicable diseases,Sense organ diseases,0.0
4599,Switzerland,Noncommunicable diseases,Cardiovascular diseases,24.4
4600,Switzerland,Noncommunicable diseases,Respiratory diseases,3.5
4601,Switzerland,Noncommunicable diseases,Digestive diseases,2.4
4602,Switzerland,Noncommunicable diseases,Genitourinary diseases,0.9
4603,Switzerland,Noncommunicable diseases,Skin diseases,0.1
4604,Switzerland,Noncommunicable diseases,Musculoskeletal diseases,0.5
4605,Switzerland,Noncommunicable diseases,Congenital anomalies,0.3
4606,Switzerland,Noncommunicable diseases,Oral conditions,0.0
4607,Switzerland,Noncommunicable diseases,Sudden infant death syndrome,0.0
4609,Switzerland,Injuries,Unintentional injuries,2.3
4610,Switzerland,Injuries,Intentional injuries,1.5
4611,Syrian Arab Republic,All Causes,"Communicable, maternal, perinatal and nutritional conditions",10.3
4612,Syrian Arab Republic,All Causes,Noncommunicable diseases,52.9
4613,Syrian Arab Republic,All Causes,Injuries,5.8
4615,Syrian Arab Republic,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,2.4
4616,Syrian Arab Republic,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,2.7
4617,Syrian Arab Republic,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.2
4618,Syrian Arab Republic,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,4.9
4619,Syrian Arab Republic,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.1
4621,Syrian Arab Republic,Noncommunicable diseases,Malignant neoplasms,9.4
4622,Syrian Arab Republic,Noncommunicable diseases,Other neoplasms,0.0
4623,Syrian Arab Republic,Noncommunicable diseases,Diabetes mellitus,1.4
4624,Syrian Arab Republic,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.4
4625,Syrian Arab Republic,Noncommunicable diseases,Mental and substance use disorders,0.1
4626,Syrian Arab Republic,Noncommunicable diseases,Neurological conditions,1.2
4627,Syrian Arab Republic,Noncommunicable diseases,Sense organ diseases,0.0
4628,Syrian Arab Republic,Noncommunicable diseases,Cardiovascular diseases,31.0
4629,Syrian Arab Republic,Noncommunicable diseases,Respiratory diseases,2.2
4630,Syrian Arab Republic,Noncommunicable diseases,Digestive diseases,1.7
4631,Syrian Arab Republic,Noncommunicable diseases,Genitourinary diseases,2.7
4632,Syrian Arab Republic,Noncommunicable diseases,Skin diseases,0.0
4633,Syrian Arab Republic,Noncommunicable diseases,Musculoskeletal diseases,0.0
4634,Syrian Arab Republic,Noncommunicable diseases,Congenital anomalies,2.7
4635,Syrian Arab Republic,Noncommunicable diseases,Oral conditions,0.0
4636,Syrian Arab Republic,Noncommunicable diseases,Sudden infant death syndrome,0.1
4638,Syrian Arab Republic,Injuries,Unintentional injuries,5.1
4639,Syrian Arab Republic,Injuries,Intentional injuries,0.7
4640,Tajikistan,All Causes,"Communicable, maternal, perinatal and nutritional conditions",16.1
4641,Tajikistan,All Causes,Noncommunicable diseases,22.1
4642,Tajikistan,All Causes,Injuries,3.7
4644,Tajikistan,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,5.4
4645,Tajikistan,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,5.1
4646,Tajikistan,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.1
4647,Tajikistan,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,5.0
4648,Tajikistan,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.4
4650,Tajikistan,Noncommunicable diseases,Malignant neoplasms,2.3
4651,Tajikistan,Noncommunicable diseases,Other neoplasms,0.0
4652,Tajikistan,Noncommunicable diseases,Diabetes mellitus,0.5
4653,Tajikistan,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.2
4654,Tajikistan,Noncommunicable diseases,Mental and substance use disorders,0.2
4655,Tajikistan,Noncommunicable diseases,Neurological conditions,0.8
4656,Tajikistan,Noncommunicable diseases,Sense organ diseases,0.0
4657,Tajikistan,Noncommunicable diseases,Cardiovascular diseases,13.3
4658,Tajikistan,Noncommunicable diseases,Respiratory diseases,1.4
4659,Tajikistan,Noncommunicable diseases,Digestive diseases,1.8
4660,Tajikistan,Noncommunicable diseases,Genitourinary diseases,0.4
4661,Tajikistan,Noncommunicable diseases,Skin diseases,0.0
4662,Tajikistan,Noncommunicable diseases,Musculoskeletal diseases,0.0
4663,Tajikistan,Noncommunicable diseases,Congenital anomalies,1.0
4664,Tajikistan,Noncommunicable diseases,Oral conditions,0.0
4665,Tajikistan,Noncommunicable diseases,Sudden infant death syndrome,0.0
4667,Tajikistan,Injuries,Unintentional injuries,3.2
4668,Tajikistan,Injuries,Intentional injuries,0.6
4669,Thailand,All Causes,"Communicable, maternal, perinatal and nutritional conditions",98.8
4670,Thailand,All Causes,Noncommunicable diseases,261.1
4671,Thailand,All Causes,Injuries,52.8
4673,Thailand,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,77.9
4674,Thailand,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,11.2
