,Zimbabwe,source,target,value
3338,Republic of Moldova,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.1
3339,Republic of Moldova,Noncommunicable diseases,Mental and substance use disorders,0.3
3340,Republic of Moldova,Noncommunicable diseases,Neurological conditions,0.3
3341,Republic of Moldova,Noncommunicable diseases,Sense organ diseases,0.0
3342,Republic of Moldova,Noncommunicable diseases,Cardiovascular diseases,28.4
3343,Republic of Moldova,Noncommunicable diseases,Respiratory diseases,2.1
3344,Republic of Moldova,Noncommunicable diseases,Digestive diseases,4.4
3345,Republic of Moldova,Noncommunicable diseases,Genitourinary diseases,0.4
3346,Republic of Moldova,Noncommunicable diseases,Skin diseases,0.0
3347,Republic of Moldova,Noncommunicable diseases,Musculoskeletal diseases,0.1
3348,Republic of Moldova,Noncommunicable diseases,Congenital anomalies,0.5
3349,Republic of Moldova,Noncommunicable diseases,Oral conditions,0.0
3350,Romania,All Causes,"Communicable, maternal, perinatal and nutritional conditions",11.9
3351,Romania,All Causes,Noncommunicable diseases,229.6
3352,Romania,All Causes,Injuries,14.0
3354,Romania,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,3.4
3355,Romania,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,6.9
3356,Romania,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.1
3357,Romania,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,1.4
3358,Romania,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.1
3360,Romania,Noncommunicable diseases,Malignant neoplasms,41.1
3361,Romania,Noncommunicable diseases,Other neoplasms,0.3
3362,Romania,Noncommunicable diseases,Diabetes mellitus,1.7
3363,Romania,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.1
3364,Romania,Noncommunicable diseases,Mental and substance use disorders,1.5
3365,Romania,Noncommunicable diseases,Neurological conditions,1.4
3366,Romania,Noncommunicable diseases,Sense organ diseases,0.0
3367,Romania,Noncommunicable diseases,Cardiovascular diseases,155.8
3368,Romania,Noncommunicable diseases,Respiratory diseases,9.6
3369,Romania,Noncommunicable diseases,Digestive diseases,14.3
3370,Romania,Noncommunicable diseases,Genitourinary diseases,2.8
3371,Romania,Noncommunicable diseases,Skin diseases,0.1
3372,Romania,Noncommunicable diseases,Musculoskeletal diseases,0.1
3373,Romania,Noncommunicable diseases,Congenital anomalies,1.0
3374,Romania,Noncommunicable diseases,Oral conditions,0.0
3375,Russian Federation,All Causes,"Communicable, maternal, perinatal and nutritional conditions",96.2
3376,Russian Federation,All Causes,Noncommunicable diseases,1868.8
3377,Russian Federation,All Causes,Injuries,282.9
3379,Russian Federation,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,44.8
3380,Russian Federation,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,41.2
3381,Russian Federation,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.7
3382,Russian Federation,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,8.8
3383,Russian Federation,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.6
3385,Russian Federation,Noncommunicable diseases,Malignant neoplasms,323.6
3386,Russian Federation,Noncommunicable diseases,Other neoplasms,0.5
3387,Russian Federation,Noncommunicable diseases,Diabetes mellitus,10.6
3388,Russian Federation,Noncommunicable diseases,"Endocrine, blood, immune disorders",2.1
3389,Russian Federation,Noncommunicable diseases,Mental and substance use disorders,63.7
3390,Russian Federation,Noncommunicable diseases,Neurological conditions,40.0
3391,Russian Federation,Noncommunicable diseases,Sense organ diseases,0.0
3392,Russian Federation,Noncommunicable diseases,Cardiovascular diseases,1265.0
3393,Russian Federation,Noncommunicable diseases,Respiratory diseases,59.9
3394,Russian Federation,Noncommunicable diseases,Digestive diseases,70.8
3395,Russian Federation,Noncommunicable diseases,Genitourinary diseases,20.2
3396,Russian Federation,Noncommunicable diseases,Skin diseases,2.0
3397,Russian Federation,Noncommunicable diseases,Musculoskeletal diseases,1.9
3398,Russian Federation,Noncommunicable diseases,Congenital anomalies,7.6
3399,Russian Federation,Noncommunicable diseases,Oral conditions,0.0
3400,Rwanda,All Causes,"Communicable, maternal, perinatal and nutritional conditions",82.5
3401,Rwanda,All Causes,Noncommunicable diseases,39.4
3402,Rwanda,All Causes,Injuries,9.7
3404,Rwanda,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,46.8
3405,Rwanda,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,17.3
3406,Rwanda,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,2.7
3407,Rwanda,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,11.1
3408,Rwanda,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,4.7
3410,Rwanda,Noncommunicable diseases,Malignant neoplasms,5.8
3411,Rwanda,Noncommunicable diseases,Other neoplasms,0.0
3412,Rwanda,Noncommunicable diseases,Diabetes mellitus,2.2
3413,Rwanda,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.3
3414,Rwanda,Noncommunicable diseases,Mental and substance use disorders,0.2
3415,Rwanda,Noncommunicable diseases,Neurological conditions,1.0
3416,Rwanda,Noncommunicable diseases,Sense organ diseases,0.0
3417,Rwanda,Noncommunicable diseases,Cardiovascular diseases,14.7
3418,Rwanda,Noncommunicable diseases,Respiratory diseases,3.9
3419,Rwanda,Noncommunicable diseases,Digestive diseases,6.3
3420,Rwanda,Noncommunicable diseases,Genitourinary diseases,2.0
3421,Rwanda,Noncommunicable diseases,Skin diseases,0.1
3422,Rwanda,Noncommunicable diseases,Musculoskeletal diseases,0.1
3423,Rwanda,Noncommunicable diseases,Congenital anomalies,2.6
3424,Rwanda,Noncommunicable diseases,Oral conditions,0.0
3425,Saint Lucia,All Causes,"Communicable, maternal, perinatal and nutritional conditions",0.1
3426,Saint Lucia,All Causes,Noncommunicable diseases,0.8
3427,Saint Lucia,All Causes,Injuries,0.1
3429,Saint Lucia,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,0.0
3430,Saint Lucia,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,0.0
3431,Saint Lucia,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.0
3432,Saint Lucia,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,0.0
3433,Saint Lucia,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.0
3435,Saint Lucia,Noncommunicable diseases,Malignant neoplasms,0.1
3436,Saint Lucia,Noncommunicable diseases,Other neoplasms,0.0
3437,Saint Lucia,Noncommunicable diseases,Diabetes mellitus,0.1
3438,Saint Lucia,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.0
3439,Saint Lucia,Noncommunicable diseases,Mental and substance use disorders,0.0
3440,Saint Lucia,Noncommunicable diseases,Neurological conditions,0.0
3441,Saint Lucia,Noncommunicable diseases,Sense organ diseases,0.0
3442,Saint Lucia,Noncommunicable diseases,Cardiovascular diseases,0.4
3443,Saint Lucia,Noncommunicable diseases,Respiratory diseases,0.0
3444,Saint Lucia,Noncommunicable diseases,Digestive diseases,0.0
3445,Saint Lucia,Noncommunicable diseases,Genitourinary diseases,0.0
3446,Saint Lucia,Noncommunicable diseases,Skin diseases,0.0
3447,Saint Lucia,Noncommunicable diseases,Musculoskeletal diseases,0.0
3448,Saint Lucia,Noncommunicable diseases,Congenital anomalies,0.0
3449,Saint Lucia,Noncommunicable diseases,Oral conditions,0.0
3450,Saint Vincent and the Grenadines,All Causes,"Communicable, maternal, perinatal and nutritional conditions",0.1
3451,Saint Vincent and the Grenadines,All Causes,Noncommunicable diseases,0.6
3452,Saint Vincent and the Grenadines,All Causes,Injuries,0.0
3454,Saint Vincent and the Grenadines,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,0.1
3455,Saint Vincent and the Grenadines,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,0.0
3456,Saint Vincent and the Grenadines,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.0
3457,Saint Vincent and the Grenadines,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,0.0
3458,Saint Vincent and the Grenadines,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.0
3460,Saint Vincent and the Grenadines,Noncommunicable diseases,Malignant neoplasms,0.1
3461,Saint Vincent and the Grenadines,Noncommunicable diseases,Other neoplasms,0.0
3462,Saint Vincent and the Grenadines,Noncommunicable diseases,Diabetes mellitus,0.1
3463,Saint Vincent and the Grenadines,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.0
3464,Saint Vincent and the Grenadines,Noncommunicable diseases,Mental and substance use disorders,0.0
3465,Saint Vincent and the Grenadines,Noncommunicable diseases,Neurological conditions,0.0
3466,Saint Vincent and the Grenadines,Noncommunicable diseases,Sense organ diseases,0.0
3467,Saint Vincent and the Grenadines,Noncommunicable diseases,Cardiovascular diseases,0.3
3468,Saint Vincent and the Grenadines,Noncommunicable diseases,Respiratory diseases,0.0
3469,Saint Vincent and the Grenadines,Noncommunicable diseases,Digestive diseases,0.0
3470,Saint Vincent and the Grenadines,Noncommunicable diseases,Genitourinary diseases,0.0
3471,Saint Vincent and the Grenadines,Noncommunicable diseases,Skin diseases,0.0
3472,Saint Vincent and the Grenadines,Noncommunicable diseases,Musculoskeletal diseases,0.0
3473,Saint Vincent and the Grenadines,Noncommunicable diseases,Congenital anomalies,0.0
3474,Saint Vincent and the Grenadines,Noncommunicable diseases,Oral conditions,0.0
3475,Samoa,All Causes,"Communicable, maternal, perinatal and nutritional conditions",0.1
3476,Samoa,All Causes,Noncommunicable diseases,0.8
3477,Samoa,All Causes,Injuries,0.1
3479,Samoa,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,0.0
3480,Samoa,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,0.1
3481,Samoa,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.0
3482,Samoa,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,0.0
3483,Samoa,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.0
3485,Samoa,Noncommunicable diseases,Malignant neoplasms,0.1
3486,Samoa,Noncommunicable diseases,Other neoplasms,0.0
3487,Samoa,Noncommunicable diseases,Diabetes mellitus,0.1
3488,Samoa,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.0
3489,Samoa,Noncommunicable diseases,Mental and substance use disorders,0.0
3490,Samoa,Noncommunicable diseases,Neurological conditions,0.0
3491,Samoa,Noncommunicable diseases,Sense organ diseases,0.0
3492,Samoa,Noncommunicable diseases,Cardiovascular diseases,0.4
3493,Samoa,Noncommunicable diseases,Respiratory diseases,0.1
3494,Samoa,Noncommunicable diseases,Digestive diseases,0.0
3495,Samoa,Noncommunicable diseases,Genitourinary diseases,0.0
3496,Samoa,Noncommunicable diseases,Skin diseases,0.0
3497,Samoa,Noncommunicable diseases,Musculoskeletal diseases,0.0
3498,Samoa,Noncommunicable diseases,Congenital anomalies,0.0
3499,Samoa,Noncommunicable diseases,Oral conditions,0.0
3500,Sao Tome and Principe,All Causes,"Communicable, maternal, perinatal and nutritional conditions",0.6
3501,Sao Tome and Principe,All Causes,Noncommunicable diseases,0.4
3502,Sao Tome and Principe,All Causes,Injuries,0.1
3504,Sao Tome and Principe,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,0.3
3505,Sao Tome and Principe,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,0.2
3506,Sao Tome and Principe,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.0
3507,Sao Tome and Principe,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,0.1
3508,Sao Tome and Principe,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.0
3510,Sao Tome and Principe,Noncommunicable diseases,Malignant neoplasms,0.1
3511,Sao Tome and Principe,Noncommunicable diseases,Other neoplasms,0.0
3512,Sao Tome and Principe,Noncommunicable diseases,Diabetes mellitus,0.0
3513,Sao Tome and Principe,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.0
3514,Sao Tome and Principe,Noncommunicable diseases,Mental and substance use disorders,0.0
3515,Sao Tome and Principe,Noncommunicable diseases,Neurological conditions,0.0
3516,Sao Tome and Principe,Noncommunicable diseases,Sense organ diseases,0.0
3517,Sao Tome and Principe,Noncommunicable diseases,Cardiovascular diseases,0.2
3518,Sao Tome and Principe,Noncommunicable diseases,Respiratory diseases,0.1
3519,Sao Tome and Principe,Noncommunicable diseases,Digestive diseases,0.1
3520,Sao Tome and Principe,Noncommunicable diseases,Genitourinary diseases,0.0
3521,Sao Tome and Principe,Noncommunicable diseases,Skin diseases,0.0
3522,Sao Tome and Principe,Noncommunicable diseases,Musculoskeletal diseases,0.0
3523,Sao Tome and Principe,Noncommunicable diseases,Congenital anomalies,0.0
3524,Sao Tome and Principe,Noncommunicable diseases,Oral conditions,0.0
3525,Saudi Arabia,All Causes,"Communicable, maternal, perinatal and nutritional conditions",13.3
3526,Saudi Arabia,All Causes,Noncommunicable diseases,61.0
3527,Saudi Arabia,All Causes,Injuries,13.5
3529,Saudi Arabia,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,3.2
3530,Saudi Arabia,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,4.4
3531,Saudi Arabia,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.2
3532,Saudi Arabia,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,5.4
3533,Saudi Arabia,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.1
3535,Saudi Arabia,Noncommunicable diseases,Malignant neoplasms,5.3
3536,Saudi Arabia,Noncommunicable diseases,Other neoplasms,0.0
3537,Saudi Arabia,Noncommunicable diseases,Diabetes mellitus,2.7
3538,Saudi Arabia,Noncommunicable diseases,"Endocrine, blood, immune disorders",1.0
3539,Saudi Arabia,Noncommunicable diseases,Mental and substance use disorders,0.2
3540,Saudi Arabia,Noncommunicable diseases,Neurological conditions,2.2
3541,Saudi Arabia,Noncommunicable diseases,Sense organ diseases,0.0
3542,Saudi Arabia,Noncommunicable diseases,Cardiovascular diseases,32.5
3543,Saudi Arabia,Noncommunicable diseases,Respiratory diseases,3.5
3544,Saudi Arabia,Noncommunicable diseases,Digestive diseases,4.5
3545,Saudi Arabia,Noncommunicable diseases,Genitourinary diseases,4.7
3546,Saudi Arabia,Noncommunicable diseases,Skin diseases,0.3
3547,Saudi Arabia,Noncommunicable diseases,Musculoskeletal diseases,0.1
3548,Saudi Arabia,Noncommunicable diseases,Congenital anomalies,3.6
3549,Saudi Arabia,Noncommunicable diseases,Oral conditions,0.0
3550,Senegal,All Causes,"Communicable, maternal, perinatal and nutritional conditions",64.1
3551,Senegal,All Causes,Noncommunicable diseases,28.3
3552,Senegal,All Causes,Injuries,8.1
3554,Senegal,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,35.7
3555,Senegal,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,12.4
3556,Senegal,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,1.7
3557,Senegal,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,13.1
3558,Senegal,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,1.3
3560,Senegal,Noncommunicable diseases,Malignant neoplasms,3.7
3561,Senegal,Noncommunicable diseases,Other neoplasms,0.0
3562,Senegal,Noncommunicable diseases,Diabetes mellitus,1.5
3563,Senegal,Noncommunicable diseases,"Endocrine, blood, immune disorders",1.3
3564,Senegal,Noncommunicable diseases,Mental and substance use disorders,0.1
3565,Senegal,Noncommunicable diseases,Neurological conditions,1.0
3566,Senegal,Noncommunicable diseases,Sense organ diseases,0.0
3567,Senegal,Noncommunicable diseases,Cardiovascular diseases,10.7
3568,Senegal,Noncommunicable diseases,Respiratory diseases,2.0
3569,Senegal,Noncommunicable diseases,Digestive diseases,3.7
3570,Senegal,Noncommunicable diseases,Genitourinary diseases,2.1
3571,Senegal,Noncommunicable diseases,Skin diseases,0.1
3572,Senegal,Noncommunicable diseases,Musculoskeletal diseases,0.0
3573,Senegal,Noncommunicable diseases,Congenital anomalies,2.0
3574,Senegal,Noncommunicable diseases,Oral conditions,0.0
3575,Serbia,All Causes,"Communicable, maternal, perinatal and nutritional conditions",3.1
3576,Serbia,All Causes,Noncommunicable diseases,107.1
3577,Serbia,All Causes,Injuries,5.3
3579,Serbia,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,0.9
3580,Serbia,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,1.3
3581,Serbia,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.0
3582,Serbia,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,0.8
3583,Serbia,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.0
3585,Serbia,Noncommunicable diseases,Malignant neoplasms,21.5
3586,Serbia,Noncommunicable diseases,Other neoplasms,0.2
3587,Serbia,Noncommunicable diseases,Diabetes mellitus,2.6
3588,Serbia,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.1
3589,Serbia,Noncommunicable diseases,Mental and substance use disorders,0.4
3590,Serbia,Noncommunicable diseases,Neurological conditions,1.1
3591,Serbia,Noncommunicable diseases,Sense organ diseases,0.0
3592,Serbia,Noncommunicable diseases,Cardiovascular diseases,69.1
3593,Serbia,Noncommunicable diseases,Respiratory diseases,5.3
3594,Serbia,Noncommunicable diseases,Digestive diseases,3.6
3595,Serbia,Noncommunicable diseases,Genitourinary diseases,2.3
3596,Serbia,Noncommunicable diseases,Skin diseases,0.1
3597,Serbia,Noncommunicable diseases,Musculoskeletal diseases,0.1
3598,Serbia,Noncommunicable diseases,Congenital anomalies,0.5
3599,Serbia,Noncommunicable diseases,Oral conditions,0.0
3600,Seychelles,All Causes,"Communicable, maternal, perinatal and nutritional conditions",0.1
3601,Seychelles,All Causes,Noncommunicable diseases,0.5
3602,Seychelles,All Causes,Injuries,0.0
3604,Seychelles,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,0.0
3605,Seychelles,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,0.0
3606,Seychelles,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.0
3607,Seychelles,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,0.0
3608,Seychelles,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.0
3610,Seychelles,Noncommunicable diseases,Malignant neoplasms,0.1
3611,Seychelles,Noncommunicable diseases,Other neoplasms,0.0
3612,Seychelles,Noncommunicable diseases,Diabetes mellitus,0.0
3613,Seychelles,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.0
3614,Seychelles,Noncommunicable diseases,Mental and substance use disorders,0.0
3615,Seychelles,Noncommunicable diseases,Neurological conditions,0.0
3616,Seychelles,Noncommunicable diseases,Sense organ diseases,0.0
3617,Seychelles,Noncommunicable diseases,Cardiovascular diseases,0.2
3618,Seychelles,Noncommunicable diseases,Respiratory diseases,0.0
3619,Seychelles,Noncommunicable diseases,Digestive diseases,0.0
3620,Seychelles,Noncommunicable diseases,Genitourinary diseases,0.0
3621,Seychelles,Noncommunicable diseases,Skin diseases,0.0
3622,Seychelles,Noncommunicable diseases,Musculoskeletal diseases,0.0
3623,Seychelles,Noncommunicable diseases,Congenital anomalies,0.0
3624,Seychelles,Noncommunicable diseases,Oral conditions,0.0
3625,Sierra Leone,All Causes,"Communicable, maternal, perinatal and nutritional conditions",58.2
3626,Sierra Leone,All Causes,Noncommunicable diseases,14.6
3627,Sierra Leone,All Causes,Injuries,5.2
3629,Sierra Leone,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,38.2
3630,Sierra Leone,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,8.7
3631,Sierra Leone,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,1.4
3632,Sierra Leone,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,8.6
3633,Sierra Leone,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,1.3
3635,Sierra Leone,Noncommunicable diseases,Malignant neoplasms,1.8
3636,Sierra Leone,Noncommunicable diseases,Other neoplasms,0.0
3637,Sierra Leone,Noncommunicable diseases,Diabetes mellitus,0.6
3638,Sierra Leone,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.6
3639,Sierra Leone,Noncommunicable diseases,Mental and substance use disorders,0.1
3640,Sierra Leone,Noncommunicable diseases,Neurological conditions,0.4
3641,Sierra Leone,Noncommunicable diseases,Sense organ diseases,0.0
3642,Sierra Leone,Noncommunicable diseases,Cardiovascular diseases,5.9
3643,Sierra Leone,Noncommunicable diseases,Respiratory diseases,1.0
3644,Sierra Leone,Noncommunicable diseases,Digestive diseases,1.8
3645,Sierra Leone,Noncommunicable diseases,Genitourinary diseases,0.8
3646,Sierra Leone,Noncommunicable diseases,Skin diseases,0.0
3647,Sierra Leone,Noncommunicable diseases,Musculoskeletal diseases,0.0
3648,Sierra Leone,Noncommunicable diseases,Congenital anomalies,1.5
3649,Sierra Leone,Noncommunicable diseases,Oral conditions,0.0
3650,Singapore,All Causes,"Communicable, maternal, perinatal and nutritional conditions",2.3
3651,Singapore,All Causes,Noncommunicable diseases,13.8
3652,Singapore,All Causes,Injuries,1.1
3654,Singapore,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,0.3
3655,Singapore,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,2.0
3656,Singapore,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.0
3657,Singapore,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,0.1
3658,Singapore,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.0
3660,Singapore,Noncommunicable diseases,Malignant neoplasms,4.8
3661,Singapore,Noncommunicable diseases,Other neoplasms,0.0
3662,Singapore,Noncommunicable diseases,Diabetes mellitus,0.3
3663,Singapore,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.2
3664,Singapore,Noncommunicable diseases,Mental and substance use disorders,0.0
3665,Singapore,Noncommunicable diseases,Neurological conditions,0.1
3666,Singapore,Noncommunicable diseases,Sense organ diseases,0.0
3667,Singapore,Noncommunicable diseases,Cardiovascular diseases,6.3
3668,Singapore,Noncommunicable diseases,Respiratory diseases,0.8
3669,Singapore,Noncommunicable diseases,Digestive diseases,0.3
3670,Singapore,Noncommunicable diseases,Genitourinary diseases,0.7
3671,Singapore,Noncommunicable diseases,Skin diseases,0.0
3672,Singapore,Noncommunicable diseases,Musculoskeletal diseases,0.1
3673,Singapore,Noncommunicable diseases,Congenital anomalies,0.1
3674,Singapore,Noncommunicable diseases,Oral conditions,0.0
3675,Slovakia,All Causes,"Communicable, maternal, perinatal and nutritional conditions",2.1
3676,Slovakia,All Causes,Noncommunicable diseases,46.4
3677,Slovakia,All Causes,Injuries,3.0
3679,Slovakia,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,0.2
3680,Slovakia,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,1.7
3681,Slovakia,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.0
3682,Slovakia,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,0.2
3683,Slovakia,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.0
3685,Slovakia,Noncommunicable diseases,Malignant neoplasms,11.9
3686,Slovakia,Noncommunicable diseases,Other neoplasms,0.1
3687,Slovakia,Noncommunicable diseases,Diabetes mellitus,0.6
3688,Slovakia,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.1
3689,Slovakia,Noncommunicable diseases,Mental and substance use disorders,0.2
3690,Slovakia,Noncommunicable diseases,Neurological conditions,0.5
3691,Slovakia,Noncommunicable diseases,Sense organ diseases,0.0
3692,Slovakia,Noncommunicable diseases,Cardiovascular diseases,28.2
3693,Slovakia,Noncommunicable diseases,Respiratory diseases,1.2
3694,Slovakia,Noncommunicable diseases,Digestive diseases,2.6
3695,Slovakia,Noncommunicable diseases,Genitourinary diseases,0.9
3696,Slovakia,Noncommunicable diseases,Skin diseases,0.0
3697,Slovakia,Noncommunicable diseases,Musculoskeletal diseases,0.1
3698,Slovakia,Noncommunicable diseases,Congenital anomalies,0.2
3699,Slovakia,Noncommunicable diseases,Oral conditions,0.0
3700,Slovenia,All Causes,"Communicable, maternal, perinatal and nutritional conditions",1.0
3701,Slovenia,All Causes,Noncommunicable diseases,16.1
3702,Slovenia,All Causes,Injuries,1.6
3704,Slovenia,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,0.1
3705,Slovenia,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,0.8
3706,Slovenia,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.0
3707,Slovenia,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,0.0
3708,Slovenia,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.0
3710,Slovenia,Noncommunicable diseases,Malignant neoplasms,4.9
3711,Slovenia,Noncommunicable diseases,Other neoplasms,0.1
3712,Slovenia,Noncommunicable diseases,Diabetes mellitus,0.5
3713,Slovenia,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.1
3714,Slovenia,Noncommunicable diseases,Mental and substance use disorders,0.2
3715,Slovenia,Noncommunicable diseases,Neurological conditions,0.2
3716,Slovenia,Noncommunicable diseases,Sense organ diseases,0.0
3717,Slovenia,Noncommunicable diseases,Cardiovascular diseases,7.7
3718,Slovenia,Noncommunicable diseases,Respiratory diseases,0.8
3719,Slovenia,Noncommunicable diseases,Digestive diseases,1.3
3720,Slovenia,Noncommunicable diseases,Genitourinary diseases,0.2
3721,Slovenia,Noncommunicable diseases,Skin diseases,0.0
3722,Slovenia,Noncommunicable diseases,Musculoskeletal diseases,0.0
3723,Slovenia,Noncommunicable diseases,Congenital anomalies,0.1
3724,Slovenia,Noncommunicable diseases,Oral conditions,0.0
3725,Solomon Islands,All Causes,"Communicable, maternal, perinatal and nutritional conditions",1.2
3726,Solomon Islands,All Causes,Noncommunicable diseases,1.5
3727,Solomon Islands,All Causes,Injuries,0.3
3729,Solomon Islands,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,0.7
3730,Solomon Islands,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,0.3
3731,Solomon Islands,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.0
3732,Solomon Islands,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,0.1
3733,Solomon Islands,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.0
3735,Solomon Islands,Noncommunicable diseases,Malignant neoplasms,0.2
3736,Solomon Islands,Noncommunicable diseases,Other neoplasms,0.0
3737,Solomon Islands,Noncommunicable diseases,Diabetes mellitus,0.1
3738,Solomon Islands,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.0
3739,Solomon Islands,Noncommunicable diseases,Mental and substance use disorders,0.0
3740,Solomon Islands,Noncommunicable diseases,Neurological conditions,0.0
3741,Solomon Islands,Noncommunicable diseases,Sense organ diseases,0.0
3742,Solomon Islands,Noncommunicable diseases,Cardiovascular diseases,0.8
3743,Solomon Islands,Noncommunicable diseases,Respiratory diseases,0.1
3744,Solomon Islands,Noncommunicable diseases,Digestive diseases,0.1
